Time (sec),Run Time (sec),Heater Set (C),Heater Duty (0-1),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Spool Duty (0-1),Wind B-F Speed (PPS),Filament Diameter Set (mm),Heater Actual (C),Filament Feed Rate Actual (RPS),Spool Wind Rate Actual (RPS),Wind Direction (R/L),Wind Count (#),Filament Diameter Actual (mm),Total Fiber Produced (m),Heater Current (mA),Spool DC Motor Current (mA),Stepper and 12V Current (mA),Total Power (W),Total Energy Used (Wh)
1586728164,19.50405884,90,0.027766738,0.0005,0.25,0.155868813,0,0,89.34,0.0005,0.247271429,1,1,0.312,0.077198526,212.2,46.72,528,9.44304,0.03649121
1586728164,20.00410151,90,0.027946908,0.0005,0.25,0.155121046,0,0,89.3,0.0005,0.247271429,1,1,0.319,0.084853493,214.4,46.67,498,9.10884,0.037830484
1586728165,20.50498533,90,0.030945137,0.0005,0.25,0.156406538,0,0,89.23,0.0005,0.251821429,1,1,0.328,0.091238659,238.8,46.66,524.6,9.72072,0.039033457
1586728165,21.0058744,90,0.034355951,0.0005,0.25,0.15724573,0,0,89.22,0.0005,0.247271429,1,1,0.336,0.097946649,242,47.31,513.2,9.63012,0.040396942
1586728166,21.50687575,90,0.036991586,0.0005,0.25,0.157660164,0,0,89.08,0.0005,0.251811905,1,1,0.339,0.10376655,287.4,47.08,507,10.09776,0.041670163
1586728166,22.00698161,90,0.037630406,0.0005,0.25,0.156638511,0,0,89.1,0.0005,0.25185119,1,1,0.345,0.110358571,299.4,47.85,462,9.711,0.0431479
1586728167,22.50783467,90,0.041093041,0.0005,0.25,0.156358059,0,0,88.99,0.0005,0.247271429,1,1,0.345,0.115778465,291.8,48.04,456,9.55008,0.044385751
1586728167,23.00875092,90,0.04375821,0.0005,0.25,0.157653472,0,0,88.99,0.0005,0.247271429,1,1,0.34,0.122317086,345.2,47.62,507.4,10.80264,0.045927569
1586728168,23.50928736,90,0.048465732,0.0005,0.25,0.157789637,0,0,88.89,0.0005,0.247261905,1,1,0.332,0.127987047,380.4,47.25,502.6,11.163,0.047245786
1586728168,24.00934505,90,0.048773622,0.0005,0.25,0.158191886,0,0,88.84,0.0005,0.251841667,1,1,0.331,0.135081536,352,47.81,485.8,10.62732,0.048906373
1586728169,24.51036906,90,0.050692364,0.0005,0.25,0.157169394,0,0,88.83,0.0005,0.247271429,1,1,0.327,0.141150141,352.2,47.41,500,10.79532,0.05032033
1586728169,25.01036549,90,0.055425919,0.0005,0.25,0.157319232,0,0,88.72,0.0005,0.25185119,1,1,0.328,0.148004493,349.8,48.1,509.8,10.8924,0.051907626
1586728170,25.5109849,90,0.055425919,0.0005,0.25,0.15820184,0,0,88.56,0.0005,0.247271429,1,1,0.324,0.154362172,388.2,48.15,482.8,11.60268,0.053424403
1586728170,26.01098871,90,0.062217071,0.0005,0.25,0.15789071,0,0,88.6,0.0005,0.25185119,1,1,0.31,0.162206187,425.8,48.58,483.6,11.49576,0.055194458
1586728171,26.51107025,90,0.06341462,0.0005,0.25,0.157600128,0,0,88.54,0.0005,0.2473,1,1,0.3,0.169177141,486.2,47.99,504.4,11.68488,0.056711248
1586728171,27.0121057,90,0.064215264,0.0005,0.25,0.157715433,0,0,88.45,0.0005,0.25185119,1,1,0.301,0.177661057,493,47.32,505.8,12.55344,0.058536746
1586728172,27.51308227,90,0.068222272,0.0005,0.25,0.158325541,0,0,88.37,0.0005,0.247271429,1,1,0.305,0.184608935,463.6,48.42,479.8,11.90184,0.060107105
1586728172,28.01400876,90,0.070662125,0.0005,0.25,0.157578968,0,0,88.3,0.0005,0.25185119,1,1,0.334,0.192170891,540.2,48.16,502.4,13.08912,0.062068874
1586728173,28.51413417,90,0.074726729,0.0005,0.25,0.157017631,0,0,88.21,0.0005,0.25185119,1,1,0.402,0.197164277,511.8,46.92,510,12.82464,0.06378666
1586728173,29.01502228,90,0.078411966,0.0005,0.25,0.157622814,0,0,88.15,0.0005,0.247271429,1,1,0.554,0.200462144,593.2,48.12,491.6,13.59504,0.065743487
1586728174,29.51611972,90,0.084915313,0.0005,0.25,0.156889887,0,0,88.19,0.0005,0.251860714,1,1,0.886,0.201799427,632.8,47.34,510.8,14.29128,0.067575429
1586728174,30.01638198,90,0.086245852,0.0005,0.25,0.157487717,0,0,88.02,0.0005,0.247271429,1,1,0.481,0.203752652,649.2,48.52,501,14.38464,0.069695459
1586728175,30.51814747,90,0.091608038,0.0005,0.25,0.157899573,0,0,87.95,0.0005,0.247214286,1,1,0.41,0.207209326,608,48,529.6,14.2272,0.071450182
1586728175,31.01889133,90,0.092977887,0.0005,0.25,0.157591277,0,0,87.89,0.0005,0.25185119,1,1,0.383,0.212246702,669.2,48.16,506.4,14.68512,0.073658691
1586728176,31.51915336,90,0.09633936,0.0005,0.25,0.157036596,0,0,87.84,0.0005,0.251802381,1,1,0.371,0.216705147,697.8,48.54,534,15.36408,0.075466923
1586728176,32.02006388,90,0.099746635,0.0005,0.25,0.156733772,0,0,87.77,0.0005,0.25185119,1,1,0.344,0.222874695,634.8,48.17,512,14.33964,0.077711047
1586728177,32.52205992,90,0.099746635,0.0005,0.25,0.157313719,0,0,87.67,0.0005,0.251841667,1,1,0.33,0.228917694,730.6,47.82,483.8,15.5646,0.079724507
1586728177,33.02206707,90,0.104380391,0.0005,0.25,0.158146448,0,0,87.6,0.0005,0.2473,1,1,0.318,0.236069979,768.6,48.57,540.8,16.29564,0.081969271
1586728178,33.52300501,90,0.107836657,0.0005,0.25,0.157403044,0,0,87.5,0.0005,0.25185119,1,1,0.319,0.242710066,797.4,47.91,526.8,15.04788,0.084061275
1586728178,34.02303195,90,0.112489119,0.0005,0.25,0.157328735,0,0,87.5,0.0005,0.247271429,1,1,0.319,0.250276937,824.8,47.6,514.8,16.6464,0.086493928
1586728179,34.52343369,90,0.114780487,0.0005,0.25,0.157745877,0,0,87.42,0.0005,0.247233333,1,1,0.322,0.256516696,820.2,48.76,490.8,16.83024,0.088572341
1586728179,35.02432132,90,0.117080474,0.0005,0.25,0.15741843,0,0,87.36,0.0005,0.25185119,1,1,0.331,0.263717837,761.6,48.19,498.2,15.69588,0.091039164
1586728180,35.52599025,90,0.119797643,0.0005,0.25,0.158040294,0,0,87.31,0.0005,0.24722381,1,1,0.339,0.269458448,864.8,48.36,514.4,17.13072,0.093156206
1586728180,36.0272429,90,0.126522865,0.0005,0.25,0.157300181,0,0,87.19,0.0005,0.25185119,1,1,0.339,0.276183641,921,46.82,491.2,17.50824,0.095707629
1586728181,36.52887607,90,0.129291149,0.0005,0.25,0.155544145,0,0,87.11,0.0005,0.25185119,1,1,0.331,0.282181717,833.8,47.21,478.2,18.02616,0.098001558
1586728181,37.02896595,90,0.132880324,0.0005,0.25,0.156609381,0,0,87.16,0.0005,0.247271429,1,1,0.319,0.289235673,959.2,47.45,509.8,18.1974,0.100514568
1586728182,37.52982664,90,0.135683867,0.0005,0.25,0.157018195,0,0,87.07,0.0005,0.247271429,1,1,0.307,0.29619366,872.8,48.2,508.8,18.46476,0.102832696
1586728182,38.03012753,90,0.13886925,0.0005,0.25,0.157135651,0,0,87.02,0.0005,0.247233333,1,1,0.294,0.30492657,1008.4,48.26,512,18.82392,0.105572638
1586728183,38.53163671,90,0.143316351,0.0005,0.25,0.158739035,0,0,86.89,0.0005,0.25185119,1,1,0.285,0.312546547,1032.8,48.93,493.4,17.15736,0.107760138
1586728183,39.03209591,90,0.148994882,0.0005,0.25,0.158404739,0,0,86.78,0.0005,0.251811905,1,1,0.277,0.322342639,1030.6,47.61,483,18.73452,0.11055116
1586728184,39.53221321,90,0.148994882,0.0005,0.25,0.159244652,0,0,86.77,0.0005,0.247271429,1,1,0.27,0.331132364,1016.2,48.41,518.6,18.99852,0.112962928
1586728184,40.03232002,90,0.151892844,0.0005,0.25,0.159667992,0,0,86.69,0.0005,0.256429762,1,1,0.26,0.342272073,1040.4,47.38,520.6,19.30056,0.115900061
1586728185,40.53334355,90,0.154365181,0.0005,0.25,0.157945113,0,0,86.66,0.0005,0.251811905,1,1,0.256,0.352695601,1104.8,47.6,503,19.8648,0.118452412
1586728185,41.03425598,90,0.155273194,0.0005,0.25,0.157378913,0,0,86.62,0.0005,0.251841667,1,1,0.242,0.365071175,1111.2,47.18,493.2,19.81896,0.121271745
1586728186,41.5359571,90,0.162224619,0.0005,0.25,0.157084731,0,0,86.58,0.0005,0.247271429,1,1,0.232,0.377223772,1024.8,47.44,493,18.78288,0.123862282
1586728186,42.03634405,90,0.165189878,0.0005,0.25,0.157209597,0,0,86.46,0.0005,0.247261905,1,1,0.235,0.388973184,1157.6,48.74,512.4,20.65656,0.126369861
1586728187,42.5370388,90,0.169336298,0.0005,0.25,0.159238009,0,0,86.48,0.0005,0.247261905,1,1,0.237,0.402870312,1084.8,48.75,482.8,19.3962,0.129456108
1586728187,43.037045,90,0.173141505,0.0005,0.25,0.159642648,0,0,86.41,0.0005,0.25185119,1,1,0.225,0.415562146,1221.4,48.75,473,21.32712,0.132178546
1586728188,43.53797817,90,0.175758591,0.0005,0.25,0.159797131,0,0,86.29,0.0005,0.247252381,1,1,0.226,0.430667196,1241.6,47.6,470.8,21.12,0.135209867
1586728188,44.03812981,90,0.17838934,0.0005,0.25,0.157908892,0,0,86.23,0.0005,0.256429762,1,1,0.223,0.444329024,1265.6,46.68,493.4,21.66816,0.137983066
1586728189,44.53829861,90,0.183005136,0.0005,0.25,0.157788909,0,0,86.2,0.0005,0.25185119,1,1,0.23,0.456810699,1230,46.9,507.4,19.94256,0.140569243
1586728189,45.0392127,90,0.186074476,0.0005,0.25,0.157484656,0,0,86.12,0.0005,0.247261905,1,1,0.235,0.470857498,1302.4,46.95,505,22.2522,0.143857446
1586728190,45.54080677,90,0.186074476,0.0005,0.25,0.158075521,0,0,86.06,0.0005,0.247271429,1,1,0.236,0.482764863,1228.6,47.8,497.6,22.1352,0.146705562
1586728190,46.04112101,90,0.189557296,0.0005,0.25,0.158922929,0,0,86.01,0.0005,0.247261905,1,1,0.24,0.495716476,1187,48.42,496.6,20.78424,0.149913673
1586728191,46.54211426,90,0.19184796,0.0005,0.25,0.159358745,0,0,86.02,0.0005,0.247261905,1,1,0.232,0.507981553,1360.8,48.68,503.8,20.727,0.152867475
1586728191,47.04215002,90,0.195314396,0.0005,0.25,0.15902245,0,0,85.89,0.0005,0.25185119,1,1,0.214,0.523565732,1378.4,48.66,493.4,23.04552,0.156261821
1586728192,47.54319453,90,0.195620597,0.0005,0.25,0.158729017,0,0,85.91,0.0005,0.247261905,1,1,0.223,0.537412145,1369,47.51,490,23.15976,0.159130343
1586728192,48.04326868,90,0.203164897,0.0005,0.25,0.157668437,0,0,85.82,0.0005,0.251841667,1,1,0.258,0.551019022,1422.2,46.22,490.4,23.50584,0.162627852
1586728193,48.54499865,90,0.205121205,0.0005,0.25,0.156368345,0,0,85.87,0.0005,0.256420238,1,1,0.261,0.560583906,1438.4,46.33,500,23.81676,0.165583373
1586728193,49.04519081,90,0.206631758,0.0005,0.25,0.156544082,0,0,85.81,0.0005,0.247261905,1,1,0.255,0.570815543,1403.2,47.18,497.6,24.1074,0.16867489
1586728194,49.54569364,90,0.210208144,0.0005,0.25,0.15786176,0,0,85.71,0.0005,0.24717619,1,1,0.247,0.582869273,1482.4,47.67,479.4,24.11364,0.172306602
1586728194,50.04606247,90,0.212990415,0.0005,0.25,0.158274884,0,0,85.68,0.0005,0.247271429,1,1,0.248,0.593321247,1493.4,48.38,521,24.5586,0.175364648
1586728195,50.54666615,90,0.216587681,0.0005,0.25,0.157970654,0,0,85.7,0.0005,0.247271429,1,1,0.248,0.60599645,1350.2,48.23,516.8,22.98276,0.179045411
1586728195,51.04764581,90,0.220554876,0.0005,0.25,0.15812351,0,0,85.57,0.0005,0.25185119,1,1,0.247,0.616049026,1520.6,47.58,516.2,25.01256,0.182084103
1586728196,51.54831529,90,0.223784939,0.0005,0.25,0.159004982,0,0,85.52,0.0005,0.25189881,1,1,0.25,0.628849806,1485.4,47.56,531.2,24.76992,0.18585467
1586728196,52.04929972,90,0.223784939,0.0005,0.25,0.156104653,0,0,85.55,0.0005,0.251434524,1,1,0.244,0.640271383,1567.8,45.99,520.6,25.61268,0.189204497
1586728197,52.55020499,90,0.224614139,0.0005,0.25,0.156714588,0,0,85.52,0.0005,0.25185119,1,1,0.236,0.653417959,1438.8,47.18,513.6,23.99496,0.192832928
1586728197,53.05109882,90,0.226649178,0.0005,0.25,0.157618715,0,0,85.41,0.0005,0.242711905,1,1,0.239,0.665397512,1589.2,49.88,552.8,26.30256,0.196144709
1586728198,53.55270648,90,0.231864698,0.0005,0.25,0.165078978,0,0,85.41,0.0005,0.219797619,1,1,0.242,0.676335153,1582.2,56.64,540.8,25.98504,0.199373789
1586728198,54.05316806,90,0.233934987,0.0005,0.25,0.166773852,0,0,85.33,0.0005,0.242654762,1,1,0.241,0.68964962,1464.4,54.22,513.4,24.38424,0.2033066
1586728199,54.55399847,90,0.238824874,0.0005,0.25,0.161990005,0,0,85.34,0.0005,0.260969048,1,1,0.238,0.701904068,1521.8,49.68,496.2,24.81216,0.206694786
1586728199,55.05400085,90,0.240117336,0.0005,0.25,0.160445121,0,0,85.27,0.0005,0.256459524,1,1,0.246,0.714968142,1650.2,48.02,519.2,26.60904,0.210533262
1586728200,55.55499697,90,0.242571094,0.0005,0.25,0.157142597,0,0,85.18,0.0005,0.261009524,1,1,0.246,0.726642257,1552.6,43.52,517,25.35744,0.213981583
1586728200,56.05796242,90,0.244679613,0.0005,0.25,0.152222801,0,0,85.2,0.0005,0.265527381,1,1,0.248,0.737199868,1515,43.06,487.6,25.30164,0.217336076
1586728201,56.55824614,90,0.248802519,0.0005,0.25,0.152158616,0,0,85.18,0.0005,0.256429762,1,1,0.253,0.749601004,1626.6,44.16,498.6,26.03232,0.221367035
1586728201,57.05913877,90,0.250934486,0.0005,0.25,0.155498445,0,0,85.16,0.0005,0.242692857,1,1,0.262,0.759335312,1747.8,47.95,513.8,27.14172,0.2247668
1586728202,57.55998087,90,0.255035981,0.0005,0.25,0.156581323,0,0,85.09,0.0005,0.242729762,1,1,0.263,0.770215136,1750.2,48.32,488.6,27.44544,0.228725169
1586728202,58.06020427,90,0.255035981,0.0005,0.25,0.156558859,0,0,85,0.0005,0.242692857,1,1,0.26,0.780141301,1736.4,48.38,503,27.40056,0.232361009
1586728203,58.56102991,90,0.260012551,0.0005,0.25,0.15813781,0,0,85.03,0.0005,0.251434524,1,1,0.252,0.79202207,1658,48.29,467.2,26.08188,0.236443243
1586728203,59.06184268,90,0.260176503,0.0005,0.25,0.157394538,0,0,85.03,0.0005,0.251811905,1,1,0.256,0.802177406,1811.8,47.85,509,28.30056,0.239920504
1586728204,59.5619235,90,0.261547284,0.0005,0.25,0.156820591,0,0,85.04,0.0005,0.25185119,1,1,0.251,0.814403101,1817.6,47.18,505.6,28.44456,0.244227129
1586728204,60.06203794,90,0.264871042,0.0005,0.25,0.156254655,0,0,85.01,0.0005,0.251821429,1,1,0.251,0.824799788,1750.8,48.2,470.6,27.2352,0.247814576
1586728205,60.5629797,90,0.269073869,0.0005,0.25,0.159510299,0,0,84.9,0.0005,0.238113095,1,1,0.252,0.835430789,1861.8,51.87,491.2,28.96152,0.25157938
1586728205,61.06397748,90,0.268862956,0.0005,0.25,0.16438706,0,0,84.81,0.0005,0.242692857,1,1,0.255,0.847543394,1869,51.85,473,28.7262,0.255945391
1586728206,61.56505823,90,0.274685982,0.0005,0.25,0.16112055,0,0,84.84,0.0005,0.251879762,1,1,0.256,0.857347914,1904.8,48.6,486.2,29.433,0.259645682
1586728207,62.06603384,90,0.27645385,0.0005,0.25,0.161002151,0,0,84.79,0.0005,0.25185119,1,1,0.259,0.869350207,1917.6,49.15,494.4,29.5338,0.264169258
1586728207,62.56754231,90,0.280297869,0.0005,0.25,0.15850928,0,0,84.8,0.0005,0.256410714,1,1,0.258,0.879166327,1846.4,46.82,463.6,28.28184,0.267764593
1586728208,63.06817031,90,0.280121891,0.0005,0.25,0.157531159,0,0,84.78,0.0005,0.256429762,1,1,0.257,0.891162802,1937.8,46.49,516.8,30.01308,0.272176989
1586728208,63.56905627,90,0.283160084,0.0005,0.25,0.155538235,0,0,84.77,0.0005,0.251821429,1,1,0.257,0.90123076,1797.2,47.4,477.4,27.864,0.27583534
1586728209,64.06911373,90,0.287363354,0.0005,0.25,0.155419867,0,0,84.7,0.0005,0.25185119,1,1,0.263,0.912410087,1959.4,46.18,494.4,29.99976,0.280166612
1586728209,64.57029653,90,0.287363354,0.0005,0.25,0.156309889,0,0,84.7,0.0005,0.25185119,1,1,0.27,0.921981783,1987.6,47.59,503.6,30.46548,0.28401962
1586728210,65.07108235,90,0.287208728,0.0005,0.25,0.157149683,0,0,84.66,0.0005,0.251811905,1,1,0.264,0.931138979,1977.4,47.62,498.6,28.7718,0.287699535
1586728210,65.57244825,90,0.29187575,0.0005,0.25,0.156398557,0,0,84.7,0.0005,0.247271429,1,1,0.267,0.942181251,1793.2,46.9,515.2,28.2636,0.292209345
1586728211,66.07351518,90,0.295764373,0.0005,0.25,0.157209921,0,0,84.64,0.0005,0.247233333,1,1,0.271,0.951526367,1847.4,47.77,474.4,28.43484,0.296216579
1586728211,66.57488585,90,0.296389088,0.0005,0.25,0.158031528,0,0,84.61,0.0005,0.25185119,1,1,0.281,0.961156841,1865.2,48.76,473,28.64352,0.30051191
1586728212,67.07497811,90,0.299880763,0.0005,0.25,0.157738105,0,0,84.57,0.0005,0.25185119,1,1,0.261,0.970425465,2067.6,48.13,498.6,31.37196,0.304663799
1586728212,67.57627916,90,0.30338514,0.0005,0.25,0.160716773,0,0,84.54,0.0005,0.242692857,1,1,0.243,0.980878531,1882.4,49.44,527.6,31.68,0.308583045
1586728213,68.07694173,90,0.302878216,0.0005,0.25,0.1590628,0,0,84.52,0.0005,0.256429762,1,1,0.234,0.995340977,1918,47.88,520,29.83056,0.313183681
1586728213,68.57799029,90,0.306322171,0.0005,0.25,0.157760812,0,0,84.55,0.0005,0.251821429,1,1,0.251,1.006937674,1933,47.2,490.6,30.9246,0.317208289
1586728214,69.07804561,90,0.307834605,0.0005,0.25,0.15835356,0,0,84.55,0.0005,0.247271429,1,1,0.27,1.018026391,2050.8,48.14,529.2,31.53768,0.321648179
1586728214,69.57827663,90,0.308131417,0.0005,0.25,0.157614145,0,0,84.55,0.0005,0.247242857,1,1,0.272,1.027050475,1937.8,47.84,512.2,29.97408,0.325569082
1586728215,70.07902241,90,0.309634933,0.0005,0.25,0.157763854,0,0,84.55,0.0005,0.247271429,1,1,0.271,1.037780825,1949.4,49.6,523.2,30.2664,0.330352566
1586728215,70.57998872,90,0.309634933,0.0005,0.25,0.158655378,0,0,84.55,0.0005,0.25185119,1,1,0.27,1.046655945,2048.8,49.32,527.2,32.18736,0.33444369
1586728216,71.08027649,90,0.31107752,0.0005,0.25,0.157623522,0,0,84.45,0.0005,0.25185119,1,1,0.276,1.057232486,1959.8,47.35,499,30.0738,0.33921679
1586728216,71.58203745,90,0.316602628,0.0005,0.25,0.158208616,0,0,84.55,0.0005,0.247271429,1,1,0.28,1.065756002,2174,47.62,511.6,32.79864,0.34329393
1586728217,72.08297443,90,0.318126386,0.0005,0.25,0.15745807,0,0,84.41,0.0005,0.256429762,1,1,0.286,1.074213326,2109,46.97,545.2,29.93544,0.347513841
1586728217,72.58260226,90,0.320060687,0.0005,0.25,0.158055755,0,0,84.51,0.0005,0.251434524,1,1,0.285,1.083837595,2206.6,47.35,482,32.8314,0.352432076
1586728218,73.0830152,90,0.318712843,0.0005,0.25,0.158475187,0,0,84.48,0.0005,0.247271429,1,1,0.279,1.09206888,2069,48.64,501.2,33.6618,0.35651373
1586728218,73.56997037,90,0.321435992,0.0005,0.25,0.159341477,0,0,84.45,0.0005,0.247271429,1,1,0.282,1.10075062,2212,48.36,493.4,32.18292,0.360797648
1586728219,74.07014823,90,0.325770324,0.0005,0.25,0.157615112,0,0,84.52,0.0005,0.25185119,1,1,0.28,1.11029147,2202.2,46.88,512.6,33.14016,0.36554067
1586728219,74.57188749,90,0.324488781,0.0005,0.25,0.157334368,0,0,84.46,0.0005,0.25185119,1,1,0.288,1.118698915,2065.8,47.38,504.4,33.98544,0.369935888
1586728220,75.07286239,90,0.327962304,0.0005,0.25,0.156758919,0,0,84.48,0.0005,0.251802381,1,1,0.299,1.127782561,2106.2,47.03,476,31.55076,0.374817273
1586728220,75.57416487,90,0.329091766,0.0005,0.25,0.157640434,0,0,84.37,0.0005,0.247233333,1,1,0.3,1.13484754,2233.2,47.33,494.2,33.18864,0.378861475
1586728221,76.07496691,90,0.331826296,0.0005,0.25,0.157356343,0,0,84.41,0.0005,0.25185119,1,1,0.305,1.143363161,2167.4,46.92,488,32.42784,0.383908124
1586728221,76.57519269,90,0.331826296,0.0005,0.25,0.156777527,0,0,84.51,0.0005,0.25185119,1,1,0.307,1.150327671,2271,48.05,493,33.7446,0.388120172
1586728222,77.07545424,90,0.328127492,0.0005,0.25,0.156483082,0,0,84.45,0.0005,0.25185119,1,1,0.314,1.158442348,2230.2,47.46,530.2,33.69432,0.393164353
1586728222,77.5769968,90,0.330376393,0.0005,0.25,0.157801746,0,0,84.48,0.0005,0.247271429,1,1,0.306,1.165662266,2262.8,48.28,516.6,33.93216,0.397568685
1586728223,78.07794857,90,0.333096198,0.0005,0.25,0.159074299,0,0,84.45,0.0005,0.242692857,1,1,0.292,1.174096284,2237.2,49.32,532.2,33.82464,0.402304248
1586728223,78.57828975,90,0.335015208,0.0005,0.25,0.157864087,0,0,84.52,0.0005,0.251870238,1,1,0.286,1.182238668,2066,48.23,465.6,30.95796,0.406656543
