Time (sec),Run Time (sec),Heater Set (C),Heater Duty (0-1),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Spool Duty (0-1),Wind B-F Speed (PPS),Filament Diameter Set (mm),Heater Actual (C),Filament Feed Rate Actual (RPS),Spool Wind Rate Actual (RPS),Wind Direction (R/L),Wind Count (#),Filament Diameter Actual (mm),Total Fiber Produced (m),Heater Current (mA),Spool DC Motor Current (mA),Stepper and 12V Current (mA),Total Power (W),Total Energy Used (Wh)
1590159107,16.99370837,85,0.230955631,0.0005,0.25,0.147621622,0,0,85.03,0.0005,0.251425,1,1,0.294,1.712383479,1488.2,44.45,547.2,24.9582,0.609174222
1590159108,18.00261569,85,0.231306156,0.0005,0.25,0.14720721,0,0,85.05,0.0005,0.242683333,1,1,0.312,1.72781965,1544.2,45.07,533.4,25.47204,0.616382379
1590159109,18.99682593,85,0.234476692,0.0005,0.25,0.149653514,0,0,85.1,0.0005,0.247261905,1,1,0.335,1.740542888,1635.8,45.34,536.4,25.82664,0.622990412
1590159110,20.00810432,85,0.233238144,0.0005,0.25,0.15091746,0,0,85.12,0.0005,0.256420238,1,1,0.345,1.752812149,1633,44.88,549,24.45492,0.630231362
1590159111,21.00579429,85,0.232789715,0.0005,0.25,0.148576151,0,0,85.13,0.0005,0.251841667,1,1,0.348,1.764933917,1495.4,44.28,532.2,24.86256,0.637387793
1590159112,22.00599122,85,0.232756671,0.0005,0.25,0.14960106,0,0,85.07,0.0005,0.247261905,1,1,0.326,1.777563828,1544.8,45.8,514.6,25.2624,0.644621136
1590159113,23.00021386,85,0.231932865,0.0005,0.25,0.15042913,0,0,85.03,0.0005,0.251811905,1,1,0.317,1.791897448,1453.2,44.72,516.4,24.17184,0.651764555
1590159114,24.00887489,85,0.233510854,0.0005,0.25,0.150288833,0,0,85.07,0.0005,0.251841667,1,1,0.304,1.806561764,1632.4,45.12,508.8,26.23584,0.658849205
1590159115,25.00275326,85,0.235494352,0.0005,0.25,0.14914284,0,0,85.04,0.0005,0.251841667,1,1,0.329,1.820892006,1462,44.28,516.4,24.27216,0.665965714
1590159116,25.9950726,85,0.232244802,0.0005,0.25,0.148284687,0,0,85.06,0.0005,0.251841667,1,1,0.321,1.833262857,1605,45.86,504.8,25.86792,0.672524718
1590159117,26.99409533,85,0.235430833,0.0005,0.25,0.150740189,0,0,85.13,0.0005,0.251705952,1,1,0.285,1.849726526,1496.2,45.47,502.2,24.52644,0.679844115
1590159118,28.00788784,85,0.235408895,0.0005,0.25,0.149267317,0,0,85.01,0.0005,0.251811905,1,1,0.293,1.865488814,1457.2,-208.95,478.6,24.80772,0.686192623
1590159119,29.00193119,85,0.233775083,0.0005,0.25,0.150098259,0,0,85.04,0.0005,0.247261905,1,1,0.287,1.883112101,1495.4,44.58,550.6,25.08696,0.693389294
1590159120,30.00173044,85,0.234569542,0.0005,0.25,0.150311745,0,0,85.01,0.0005,0.247290476,1,1,0.297,1.898981426,1515.2,45.4,526.2,25.0416,0.699972941
1590159121,30.99878788,85,0.235366772,0.0005,0.25,0.15089354,0,0,85.05,0.0005,0.251425,1,1,0.302,1.915478885,1640.2,45.27,506.2,26.30004,0.706623113
1590159122,31.99839449,85,0.23375521,0.0005,0.25,0.150357289,0,0,85.08,0.0005,0.251841667,1,1,0.298,1.930597334,1452.8,44.83,500.4,23.46348,0.713260443
1590159123,32.99339724,85,0.231308298,0.0005,0.25,0.149489921,0,0,85.08,0.0005,0.251811905,1,1,0.292,1.946804441,1615.8,41.24,513.6,26.04768,0.720206188
1590159124,33.99402809,85,0.235308298,0.0005,0.25,0.150221202,0,0,85.05,0.0005,0.251405952,1,1,0.283,1.963498234,1636,45.45,514.8,23.95188,0.726925324
1590159125,35.00801921,85,0.234488513,0.0005,0.25,0.149622066,0,0,85.01,0.0005,0.256429762,1,1,0.28,1.982074001,1632.2,72.89,531,26.31816,0.734283754
1590159126,36.00804019,85,0.233266496,0.0005,0.25,0.149458718,0,0,84.98,0.0005,0.251841667,1,1,0.287,1.999601663,1628.2,44.75,565.2,25.14744,0.741440571
1590159127,37.00797224,85,0.23365313,0.0005,0.25,0.15003613,0,0,85,0.0005,0.251841667,1,1,0.294,2.016501414,1630,44.74,558.8,26.80248,0.748750238
1590159128,38.00196576,85,0.23363387,0.0005,0.25,0.148879055,0,0,85.09,0.0005,0.251841667,1,1,0.285,2.033277455,1581.4,44.75,533.4,25.9146,0.756000729
1590159129,39.00198388,85,0.234820216,0.0005,0.25,0.148720187,0,0,85.04,0.0005,0.247271429,1,1,0.28,2.050714069,1640.6,43.62,541.8,24.5274,0.762565582
1590159130,39.99933434,85,0.233192685,0.0005,0.25,0.148585065,0,0,85.05,0.0005,0.247261905,1,1,0.31,2.069024979,1563.2,45.29,523.2,25.58028,0.770421954
1590159131,40.99789095,85,0.235998201,0.0005,0.25,0.150334567,0,0,84.96,0.0005,0.251841667,1,1,0.296,2.083314683,1565.4,45.3,523.8,26.87508,0.777116764
1590159132,41.99448013,85,0.236014305,0.0005,0.25,0.148524571,0,0,84.95,0.0005,0.247271429,1,1,0.294,2.100076958,1635.8,44.33,517.6,26.37276,0.784316182
1590159133,42.99899888,85,0.23362255,0.0005,0.25,0.149025709,0,0,85,0.0005,0.247261905,1,1,0.288,2.116829227,1537.4,44.12,543.6,25.50144,0.791572482
1590159134,43.99975395,85,0.236020144,0.0005,0.25,0.150319333,0,0,85.01,0.0005,0.251764286,1,1,0.283,2.134619069,1648.4,44.97,541,26.81244,0.798914224
1590159135,44.99898362,85,0.237225726,0.0005,0.25,0.153074504,0,0,84.93,0.0005,0.256439286,1,1,0.275,2.151603889,1652,45.64,512.4,26.43624,0.80555004
1590159136,45.99699354,85,0.235225726,0.0005,0.25,0.153396697,0,0,84.96,0.0005,0.224367857,1,1,0.286,2.170385854,1636,52.08,520,26.436,0.812674844
1590159137,47.00294232,85,0.237250498,0.0005,0.25,0.159661519,0,0,85.02,0.0005,0.242683333,1,1,0.3,2.187394483,1657.6,52.58,503,25.07364,0.819888825
1590159138,48.00295019,85,0.238463445,0.0005,0.25,0.164209289,0,0,85,0.0005,0.242683333,1,1,0.305,2.203025557,1492.4,54,518.8,24.7824,0.82711286
1590159139,49.00488472,85,0.237301957,0.0005,0.25,0.156526791,0,0,84.93,0.0005,0.265547619,1,1,0.318,2.217903122,1650.2,46.82,489.6,26.23944,0.834465551
1590159140,50.00396276,85,0.237320739,0.0005,0.25,0.151873643,0,0,84.93,0.0005,0.251841667,1,1,0.318,2.232042924,1656,45.26,489.8,26.29272,0.841627964
1590159141,51.00507522,85,0.236153794,0.0005,0.25,0.151892256,0,0,84.87,0.0005,0.247261905,1,1,0.325,2.246166215,1559.2,47.42,506.4,25.35624,0.8487633
1590159142,52.00077701,85,0.238991353,0.0005,0.25,0.152404465,0,0,84.91,0.0005,0.251841667,1,1,0.304,2.260141831,1598.2,46.32,485.2,25.55664,0.855848333
1590159143,53.00000262,85,0.238210656,0.0005,0.25,0.151112039,0,0,85,0.0005,0.256420238,1,1,0.31,2.274700006,1660.2,45.84,556.4,27.14928,0.862580494
1590159144,53.99996543,85,0.23904095,0.0005,0.25,0.149280258,0,0,84.95,0.0005,0.251841667,1,1,0.303,2.290390931,1480.8,44.1,539.2,24.7692,0.869960854
1590159145,54.99896407,85,0.238697424,0.0005,0.25,0.151022155,0,0,84.96,0.0005,0.247261905,1,1,0.306,2.305514865,1489,46.91,536,24.86292,0.877282544
1590159146,55.99797106,85,0.236291874,0.0005,0.25,0.152289848,0,0,85.03,0.0005,0.251841667,1,1,0.309,2.321014738,1613,46.3,518.8,26.1372,0.884594966
1590159147,56.99891853,85,0.238321758,0.0005,0.25,0.150253187,0,0,84.95,0.0005,0.256420238,1,1,0.301,2.336196925,1652.8,45.55,516.4,26.577,0.891879345
1590159148,58.00016356,85,0.235521758,0.0005,0.25,0.147759407,0,0,84.95,0.0005,0.246853571,1,1,0.299,2.351188644,1510.6,44.79,535.2,26.6094,0.898571956
1590159149,59.00171256,85,0.237548768,0.0005,0.25,0.148338819,0,0,84.95,0.0005,0.251841667,1,1,0.321,2.366350925,1477.8,44.68,521.2,26.5932,0.905968334
1590159150,60.00178432,85,0.235573696,0.0005,0.25,0.150797868,0,0,84.93,0.0005,0.247261905,1,1,0.323,2.380127259,1647.8,46.13,565.8,27.11676,0.911230116
1590159151,60.99936342,85,0.239225252,0.0005,0.25,0.150185738,0,0,84.95,0.0005,0.251870238,1,1,0.326,2.393346564,1671.4,44.46,502.8,26.62392,0.918481638
1590159152,61.99399281,85,0.237674788,0.0005,0.25,0.148794108,0,0,84.95,0.0005,0.247261905,1,1,0.318,2.406973861,1504.6,44.14,501.2,24.59928,0.925775379
1590159153,63.00870562,85,0.236493891,0.0005,0.25,0.149633098,0,0,84.92,0.0005,0.251802381,1,1,0.311,2.420752158,1605.6,45.67,502.6,26.29332,0.932416246
1590159154,63.9951694,85,0.237707672,0.0005,0.25,0.154418688,0,0,84.95,0.0005,0.238122619,1,1,0.304,2.436107829,1474.4,49.75,528.6,26.89956,0.939777023
1590159155,64.9945817,85,0.236526912,0.0005,0.25,0.153165798,0,0,84.9,0.0005,0.26099881,1,1,0.285,2.45300213,1650.4,44.38,501,26.34936,0.946897849
1590159156,66.00295591,85,0.237753973,0.0005,0.25,0.150631104,0,0,84.95,0.0005,0.251841667,1,1,0.268,2.471748073,1481,45.18,499.2,24.30456,0.954060322
1590159157,67.00298214,85,0.236564987,0.0005,0.25,0.151367346,0,0,84.9,0.0005,0.247261905,1,1,0.281,2.490718603,1649.4,45.64,528.2,26.67888,0.961240048
1590159158,68.00290346,85,0.237778777,0.0005,0.25,0.15335429,0,0,85.01,0.0005,0.251841667,1,1,0.29,2.508368443,1660.4,46.01,479.6,26.23212,0.968575377
1590159159,69.00366616,85,0.237803491,0.0005,0.25,0.151322351,0,0,84.98,0.0005,0.251830952,1,1,0.264,2.525556877,1575.8,44.18,504.2,26.58336,0.975145196
1590159160,70.00089955,85,0.241037884,0.0005,0.25,0.150217769,0,0,84.95,0.0005,0.242683333,1,1,0.27,2.545589313,1677.4,46.48,501.6,26.48664,0.982325499
1590159161,70.99683666,85,0.237462767,0.0005,0.25,0.151537653,0,0,84.87,0.0005,0.247261905,1,1,0.26,2.566356837,1468.8,46.35,513,25.93728,0.989571669
1590159162,71.99702144,85,0.237886971,0.0005,0.25,0.152793101,0,0,84.9,0.0005,0.251879762,1,1,0.266,2.586940403,1601.2,45.99,504.4,25.81908,0.996707915
1590159163,73.0021379,85,0.235900779,0.0005,0.25,0.151223898,0,0,84.95,0.0005,0.256390476,1,1,0.271,2.607767889,1491.2,44.58,497.2,24.39576,1.003980195
1590159164,74.00301576,85,0.238738568,0.0005,0.25,0.148531252,0,0,84.98,0.0005,0.247261905,1,1,0.295,2.625814697,1670.6,44.59,527.8,26.91588,1.011278302
1590159165,75.00200415,85,0.237971633,0.0005,0.25,0.155335646,0,0,84.98,0.0005,0.247261905,1,1,0.298,2.640552114,1528.6,48.23,518,26.21904,1.01795807
1590159166,75.99576283,85,0.240401931,0.0005,0.25,0.152899797,0,0,84.9,0.0005,0.251841667,1,1,0.28,2.65779214,1659.6,46.32,552.8,26.99208,1.025216006
1590159167,76.99703574,85,0.238847721,0.0005,0.25,0.150602172,0,0,84.98,0.0005,0.256420238,1,1,0.266,2.677006553,1596.6,44.38,550.6,26.29896,1.032537179
1590159168,77.99511528,85,0.239299933,0.0005,0.25,0.150186426,0,0,84.95,0.0005,0.247233333,1,1,0.272,2.697141012,1652.8,45.44,577,27.30288,1.040075936
1590159169,78.996099,85,0.237737472,0.0005,0.25,0.151930514,0,0,85,0.0005,0.247280952,1,1,0.277,2.715954391,1534.8,45.86,522,25.23192,1.047313808
1590159170,80.00000453,85,0.240200805,0.0005,0.25,0.149731507,0,0,84.93,0.0005,0.251841667,1,1,0.274,2.734790574,1667.2,44.25,541.8,27.039,1.054742252
1590159171,80.99893117,85,0.238227814,0.0005,0.25,0.150665477,0,0,84.92,0.0005,0.247261905,1,1,0.284,2.752647449,1662.4,45.55,530,26.8554,1.062022238
1590159172,81.99696612,85,0.237838857,0.0005,0.25,0.173760138,0,0,84.91,0.0005,0.206052381,1,1,0.283,2.769066709,1661.4,72.63,502.4,27.34464,1.068723432
1590159173,82.99900532,85,0.237874265,0.0005,0.25,0.16250904,0,0,85,0.0005,0.274114286,1,1,0.262,2.788488318,1651,48.27,520.6,26.63844,1.076193109
1590159174,83.99897504,85,0.237890802,0.0005,0.25,0.157503773,0,0,84.96,0.0005,0.265577381,1,1,0.262,2.810113473,1481.2,44.97,491.2,24.20844,1.083318731
1590159175,85.00406146,85,0.238315036,0.0005,0.25,0.15405881,0,0,84.93,0.0005,0.257472619,1,1,0.26,2.830890658,1659.8,44.08,508.4,26.54736,1.090557109
1590159176,86.00303578,85,0.238334295,0.0005,0.25,0.153094187,0,0,84.95,0.0005,0.247261905,1,1,0.256,2.852335539,1625,45.98,503.2,26.09016,1.097753579
1590159177,87.00200772,85,0.240370911,0.0005,0.25,0.152548909,0,0,84.96,0.0005,0.251802381,1,1,0.256,2.873784826,1536.8,44.84,526.2,25.29408,1.104861686
1590159178,88.00245333,85,0.238398487,0.0005,0.25,0.151247104,0,0,84.95,0.0005,0.251841667,1,1,0.263,2.89472097,1659.4,44.72,473.4,26.13024,1.111970518
1590159179,89.00164962,85,0.238412221,0.0005,0.25,0.150838962,0,0,84.96,0.0005,0.25185119,1,1,0.264,2.915511232,1598.4,44.99,526.4,26.03748,1.119186193
1590159180,89.99498701,85,0.236014765,0.0005,0.25,0.15085188,0,0,84.98,0.0005,0.247261905,1,1,0.246,2.93733365,1465.4,45.75,506.6,24.213,1.126349912
1590159181,91.00894094,85,0.237231311,0.0005,0.25,0.150256598,0,0,84.96,0.0005,0.251415476,1,1,0.254,2.958511526,1572.6,45.32,497,24.73416,1.133009863
1590159182,92.0225668,85,0.235220369,0.0005,0.25,0.150797698,0,0,85.01,0.0005,0.251841667,1,1,0.262,2.980660237,1538.4,45.48,529.8,24.71172,1.14026366
1590159183,93.02051282,85,0.234001129,0.0005,0.25,0.149942485,0,0,85,0.0005,0.251841667,1,1,0.254,3.002174354,1638.4,44.81,531,24.41616,1.147401301
1590159184,94.02109742,85,0.238414902,0.0005,0.25,0.150265119,0,0,84.95,0.0005,0.242683333,1,1,0.267,3.023144252,1645.6,45.66,522.8,26.56872,1.154577549
1590159185,95.01398468,85,0.235206657,0.0005,0.25,0.150119145,0,0,85.01,0.0005,0.251841667,1,1,0.275,3.042148295,1481.6,45,524.6,24.6144,1.161761714
1590159186,96.01284552,85,0.235590322,0.0005,0.25,0.151407478,0,0,85.03,0.0005,0.251434524,1,1,0.263,3.063654799,1538.8,44.88,560,25.72416,1.169164524
1590159187,97.01186419,85,0.23517101,0.0005,0.25,0.152408519,0,0,84.98,0.0005,0.251841667,1,1,0.254,3.082609923,1521,45.48,545.2,25.5684,1.175897776
1590159188,98.01290894,85,0.235973846,0.0005,0.25,0.150359969,0,0,84.98,0.0005,0.247261905,1,1,0.267,3.10429081,1642.4,44.78,534.2,26.58408,1.183212405
1590159189,99.01609135,85,0.233140838,0.0005,0.25,0.151682808,0,0,85.04,0.0005,0.25185119,1,1,0.268,3.123675626,1447.8,45.22,543.8,26.6886,1.190455703
1590159190,100.0143406,85,0.235927169,0.0005,0.25,0.151931589,0,0,85.01,0.0005,0.251841667,1,1,0.273,3.142898766,1643.8,45.26,520.4,26.51352,1.197590851
1590159191,101.0129569,85,0.235118866,0.0005,0.25,0.151792063,0,0,85.01,0.0005,0.25185119,1,1,0.296,3.160960791,1643.8,45.33,546.4,26.82636,1.205019511
1590159192,102.0138886,85,0.234713387,0.0005,0.25,0.150196997,0,0,85.1,0.0005,0.247252381,1,1,0.281,3.178419307,1639.4,45.62,546.2,26.77464,1.212230842
1590159193,103.0127864,85,0.233875638,0.0005,0.25,0.150044499,0,0,85.01,0.0005,0.247261905,1,1,0.291,3.196150022,1527,44.74,498.6,24.84408,1.219385328
1590159194,104.0179894,85,0.233039748,0.0005,0.25,0.151071459,0,0,85.08,0.0005,0.247261905,1,1,0.302,3.211559991,1622.8,45.07,530.2,24.43368,1.226039717
1590159195,105.013536,85,0.232996553,0.0005,0.25,0.15281255,0,0,85.04,0.0005,0.247261905,1,1,0.306,3.226932253,1632.4,46.55,514.8,26.325,1.233137026
1590159196,106.0107656,85,0.233774572,0.0005,0.25,0.151084491,0,0,85.06,0.0005,0.256420238,1,1,0.313,3.241693552,1583.8,45.58,492,25.45656,1.24036692
1590159197,107.0245335,85,0.23214801,0.0005,0.25,0.150188082,0,0,85.09,0.0005,0.256469048,1,1,0.295,3.257026694,1507.8,44.42,510.2,24.74904,1.24744898
1590159198,108.0393791,85,0.235314893,0.0005,0.25,0.152835651,0,0,85.08,0.0005,0.251841667,1,1,0.286,3.274537402,1638.2,46.49,481.2,25.99068,1.254565322
1590159199,109.032022,85,0.232882678,0.0005,0.25,0.1507756,0,0,85.05,0.0005,0.251841667,1,1,0.293,3.291709078,1628.4,45.07,500.6,26.08884,1.261725527
1590159200,110.0309346,85,0.23687992,0.0005,0.25,0.149912835,0,0,85.07,0.0005,0.251841667,1,1,0.298,3.306615664,1474,44.99,523.8,26.52504,1.268355498
1590159201,111.0296888,85,0.23567177,0.0005,0.25,0.149057878,0,0,85.04,0.0005,0.242683333,1,1,0.295,3.323039145,1649,45.54,508.4,23.97852,1.275609642
1590159202,112.0276875,85,0.232027672,0.0005,0.25,0.150808244,0,0,85.1,0.0005,0.247242857,1,1,0.303,3.338841077,1636.6,46.59,500.4,26.20308,1.282713587
1590159203,113.0327978,85,0.23280569,0.0005,0.25,0.152588972,0,0,85.11,0.0005,0.242683333,1,1,0.301,3.354241962,1459.6,47.55,512,26.27172,1.289863883
1590159204,114.0308247,85,0.23275451,0.0005,0.25,0.151200962,0,0,85.08,0.0005,0.251841667,1,1,0.309,3.369613473,1549.8,44.02,545.2,25.66824,1.296942357
1590159205,115.0299459,85,0.231899554,0.0005,0.25,0.150327024,0,0,85.06,0.0005,0.251753571,1,1,0.305,3.38500585,1622.6,45.18,501.4,26.03016,1.304244151
1590159206,116.0299509,85,0.234667435,0.0005,0.25,0.152801835,0,0,85.08,0.0005,0.251841667,1,1,0.309,3.400509552,1521,46.35,556.8,25.4898,1.311372413
1590159207,117.0299988,85,0.233045466,0.0005,0.25,0.151485478,0,0,85.13,0.0005,0.251841667,1,1,0.3,3.414335094,1598,44.32,520.4,24.1578,1.318107362
1590159208,118.0356679,85,0.232991715,0.0005,0.25,0.148010392,0,0,85.05,0.0005,0.251841667,1,1,0.287,3.43100729,1571.4,44.35,537.6,26.36232,1.325229939
1590159209,119.0356703,85,0.230555988,0.0005,0.25,0.149433784,0,0,85.12,0.0005,0.251821429,1,1,0.289,3.44781494,1530.4,44.95,555.8,25.5738,1.332454585
1590159210,120.0339594,85,0.232923606,0.0005,0.25,0.152640774,0,0,85.11,0.0005,0.251841667,1,1,0.276,3.466159762,1593.4,45.88,521,25.92336,1.339870026
1590159211,121.0312991,85,0.232885071,0.0005,0.25,0.150128971,0,0,85.1,0.0005,0.251841667,1,1,0.274,3.485356188,1625.6,43.92,512,26.17824,1.347098075
1590159212,122.0315697,85,0.231647556,0.0005,0.25,0.148309146,0,0,85.08,0.0005,0.247261905,1,1,0.288,3.503494164,1557.6,45.38,514.6,25.41096,1.354258743
1590159213,123.040993,85,0.231597937,0.0005,0.25,0.150491091,0,0,85.1,0.0005,0.247261905,1,1,0.295,3.520742958,1616.2,45.91,532.4,26.33412,1.361407271
1590159214,124.0539644,85,0.23357367,0.0005,0.25,0.15173367,0,0,85.08,0.0005,0.24717619,1,1,0.318,3.534424033,1627,45.31,551.8,25.63104,1.367945579
1590159215,125.0529191,85,0.233157139,0.0005,0.25,0.151134103,0,0,85.07,0.0005,0.2564,1,1,0.319,3.548944946,1624.8,43.76,483.8,26.28144,1.375242136
1590159216,126.0520566,85,0.231107576,0.0005,0.25,0.148843898,0,0,85.12,0.0005,0.247233333,1,1,0.314,3.562936139,1599,44.32,488.4,25.58064,1.382327392
1590159217,127.0500124,85,0.233875342,0.0005,0.25,0.152493834,0,0,85.1,0.0005,0.247261905,1,1,0.307,3.577630486,1463,45.76,534.6,24.52032,1.389387725
1590159218,128.0453095,85,0.233836852,0.0005,0.25,0.153732318,0,0,85.03,0.0005,0.247261905,1,1,0.298,3.593436871,1636.8,47.24,485,26.02848,1.39652014
1590159219,129.0429702,85,0.232591099,0.0005,0.25,0.150518727,0,0,85.1,0.0005,0.256420238,1,1,0.3,3.607914956,1569.6,44.16,534.2,26.15508,1.403078648
1590159220,130.0436292,85,0.233366256,0.0005,0.25,0.148696481,0,0,85.07,0.0005,0.247261905,1,1,0.307,3.623860803,1522.4,44.92,506,25.7874,1.410227471
1590159221,131.04264,85,0.231742429,0.0005,0.25,0.151140052,0,0,85.09,0.0005,0.251811905,1,1,0.325,3.638123495,1623.2,45.44,503.6,25.12824,1.417248135
1590159222,132.0470486,85,0.232901139,0.0005,0.25,0.150544127,0,0,85.1,0.0005,0.2564,1,1,0.327,3.65119892,1627.4,44.09,518,26.27388,1.424310943
1590159223,133.0457935,85,0.233668418,0.0005,0.25,0.147957277,0,0,85.03,0.0005,0.25185119,1,1,0.326,3.664706063,1587.2,43.38,561.6,26.30616,1.431418402
1590159224,134.0467861,85,0.231232651,0.0005,0.25,0.148275223,0,0,85.06,0.0005,0.24717619,1,1,0.334,3.677897688,1435,44.8,535.4,24.1824,1.438611273
1590159225,135.0459793,85,0.23359459,0.0005,0.25,0.150227174,0,0,85.06,0.0005,0.247309524,1,1,0.334,3.689600384,1624,45.75,563.4,26.64672,1.445271395
1590159226,136.0444882,85,0.231945077,0.0005,0.25,0.151505874,0,0,85.09,0.0005,0.251841667,1,1,0.315,3.702938299,1577.4,45.78,516.4,24.55368,1.452282613
1590159227,137.0447104,85,0.230714744,0.0005,0.25,0.149458417,0,0,85.07,0.0005,0.256420238,1,1,0.322,3.717166475,1523.4,43.58,566.2,25.49292,1.459550984
1590159228,138.0440929,85,0.231874138,0.0005,0.25,0.148767474,0,0,85.13,0.0005,0.247271429,1,1,0.318,3.730953752,1620,44.63,537.6,26.42676,1.466715391
1590159229,139.0471063,85,0.231824603,0.0005,0.25,0.150776463,0,0,85.11,0.0005,0.247233333,1,1,0.313,3.7458611,1615.8,45.14,539.4,26.40408,1.474117188
1590159230,140.0448711,85,0.230973249,0.0005,0.25,0.150877827,0,0,85.09,0.0005,0.247261905,1,1,0.319,3.760443236,1620.8,44.37,532.4,26.37084,1.481264815
1590159231,141.0432324,85,0.23092356,0.0005,0.25,0.150747345,0,0,85.13,0.0005,0.25185119,1,1,0.327,3.773475791,1615.6,43.88,532.4,25.83744,1.487903012
1590159232,142.0481045,85,0.231280074,0.0005,0.25,0.150062217,0,0,85.07,0.0005,0.242654762,1,1,0.324,3.786627044,1527.2,45.28,540.8,26.30196,1.494973055
1590159233,143.0496879,85,0.233269072,0.0005,0.25,0.152488952,0,0,85.08,0.0005,0.25185119,1,1,0.317,3.800609455,1632.2,45.58,512,26.27736,1.502103662
1590159234,144.0470033,85,0.233650173,0.0005,0.25,0.151168013,0,0,85.1,0.0005,0.25185119,1,1,0.305,3.815223603,1633.6,45.78,520.6,26.39976,1.509389028
1590159235,145.0498343,85,0.231608828,0.0005,0.25,0.150755519,0,0,85.09,0.0005,0.25185119,1,1,0.301,3.831018393,1619.6,44.73,538.8,26.43756,1.516379303
1590159236,146.0490181,85,0.231958811,0.002,1.5,0.466045443,0,0,85.08,0.002,0.695997619,1,1,0.304,3.886406872,1624,162.84,495.8,28.08,1.522682611
1590159237,147.0509815,85,0.233542045,0.002,1.5,0.690566312,0,0,85.04,0.002,1.112636905,1,1,0.304,3.954885797,1622.2,181.58,514.8,27.82296,1.530290676
1590159238,148.0510139,85,0.230295928,0.002,1.5,0.818715002,221.2360954,0,85.11,0.002,1.323209524,1,1,0.308,4.01736797,1549,174.51,535.4,27.10692,1.53783939
1590159239,149.0508301,85,0.233085024,0.002,1.5,0.868510354,221.2360954,0,85.09,0.002,1.424211905,1,1,0.298,4.079256155,1598.4,178.33,508.2,27.41916,1.545185967
1590159240,150.0500183,85,0.232233421,0.002,1.5,0.884729119,221.2360954,0,85.03,0.002,1.469836905,1,1,0.183,4.214684622,1578.6,178.64,541.8,27.12936,1.552812724
