Time (sec),Run Time (sec),Heater Set (C),Heater Duty (0-1),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Spool Duty (0-1),Wind B-F Speed (PPS),Filament Diameter Set (mm),Heater Actual (C),Filament Feed Rate Actual (RPS),Spool Wind Rate Actual (RPS),Wind Direction (R/L),Wind Count (#),Filament Diameter Actual (mm),Total Fiber Produced (m),Heater Current (mA),Spool DC Motor Current (mA),Stepper and 12V Current (mA),Total Power (W),Total Energy Used (Wh)
1590080178,20.004458,80,0.019438332,0.0005,0.25,0.150004373,0,0,84.47,0.0005,0.242692857,1,1,0.291,1.062161216,116.8,45.63,547.4,8.51796,0.350001871
1590080179,21.002388,80,0.02100274,0.0005,0.25,0.15085409,0,0,84.37,0.0005,0.247233333,1,1,0.306,1.078300639,149.8,45.9,495,8.2884,0.3523539
1590080180,22.000228,80,0.023495358,0.0005,0.25,0.150280464,0,0,84.3,0.0005,0.247261905,1,1,0.312,1.092878473,158.8,44.27,500.4,8.44164,0.354733409
1590080181,23.00237,80,0.023977993,0.0005,0.25,0.152725307,0,0,84.18,0.0005,0.247261905,1,1,0.287,1.109013909,157.4,47.1,504.6,8.5092,0.357195982
1590080182,24.00936,80,0.025757399,0.0005,0.25,0.154436531,0,0,84.16,0.0005,0.247290476,1,1,0.269,1.127236609,205,47.98,510.2,9.15816,0.359674888
1590080183,25.002316,80,0.027442506,0.0005,0.25,0.153539843,0,0,83.95,0.0005,0.251841667,1,1,0.283,1.146705538,193.8,45.57,547.4,9.44124,0.362311968
1590080184,26.000292,80,0.028484262,0.0005,0.25,0.152254762,0,0,83.92,0.0005,0.251841667,1,1,0.293,1.163771245,220,46.13,519.2,9.42396,0.364884333
1590080185,27.003286,80,0.032004576,0.0005,0.25,0.154706999,0,0,83.8,0.0005,0.251841667,1,1,0.307,1.17950455,250.2,48.41,549.4,10.17612,0.367639828
1590080186,28.001229,80,0.038765035,0.0005,0.25,0.154987175,0,0,83.73,0.0005,0.247261905,1,1,0.315,1.19400198,304.4,48.33,512.8,10.38636,0.370472833
1590080187,29.00774,80,0.038822769,0.0005,0.25,0.153678624,0,0,83.58,0.0005,0.256420238,1,1,0.313,1.208480895,306.4,46.48,559.8,10.95216,0.373419777
1590080188,30.004032,80,0.041711129,0.0005,0.25,0.153289664,0,0,83.52,0.0005,0.251841667,1,1,0.324,1.222506854,308.2,47.1,534.4,10.6764,0.37640423
1590080189,31.002271,80,0.0426696,0.0005,0.25,0.154563366,0,0,83.41,0.0005,0.251821429,1,1,0.329,1.235732685,287.6,46.78,555.8,10.68216,0.379388164
1590080190,32.003368,80,0.044556838,0.0005,0.25,0.157681928,0,0,83.3,0.0005,0.247261905,1,1,0.326,1.248939039,352.2,50.67,505.2,10.89684,0.382378873
1590080191,33.000271,80,0.046826415,0.0005,0.25,0.154964486,0,0,83.14,0.0005,0.251841667,1,1,0.318,1.263055262,367.4,47.38,532.4,11.36616,0.385527495
1590080192,34.00279,80,0.05232983,0.0005,0.25,0.153390664,0,0,83.11,0.0005,0.247261905,1,1,0.323,1.276878551,363.2,47.1,521.2,11.178,0.388621208
1590080193,35.001729,80,0.052314441,0.0005,0.25,0.155132272,0,0,82.92,0.0005,0.251841667,1,1,0.324,1.290269543,410.6,46.33,506.8,11.56476,0.39175733
1590080194,36.003397,80,0.057957508,0.0005,0.25,0.155420677,0,0,82.85,0.0005,0.247271429,1,1,0.311,1.304268243,453,47.43,513,12.16116,0.395025261
1590080195,37.000937,80,0.060872204,0.0005,0.25,0.154580504,0,0,82.71,0.0005,0.251811905,1,1,0.303,1.31786095,475.4,47.48,520.6,12.29292,0.398027237
1590080196,38.006431,80,0.063828473,0.0005,0.25,0.153984545,0,0,82.62,0.0005,0.251821429,1,1,0.3,1.334616026,480.8,47.42,525.2,12.64104,0.401691736
1590080197,39.003314,80,0.064324074,0.0005,0.25,0.154535434,0,0,82.57,0.0005,0.247261905,1,1,0.303,1.3501855,490.8,47.32,500.8,12.46704,0.405110264
1590080198,39.998838,80,0.069393874,0.0005,0.25,0.15729437,0,0,82.39,0.0005,0.256420238,1,1,0.28,1.366962638,472.6,48.39,520.2,12.49428,0.40859574
1590080199,41.002348,80,0.076544647,0.0005,0.25,0.155481901,0,0,82.25,0.0005,0.251753571,1,1,0.278,1.383898426,581.6,48.17,494.8,12.76704,0.411947393
1590080200,42.000342,80,0.072938178,0.0005,0.25,0.155316737,0,0,82.15,0.0005,0.256420238,1,1,0.277,1.402651172,513.6,46.92,503.4,13.6788,0.415703902
1590080201,43.00207,80,0.081008109,0.0005,0.25,0.154465388,0,0,82.02,0.0005,0.251841667,1,1,0.267,1.42267183,545,46.88,531,13.91052,0.419390961
1590080202,44.000187,80,0.085567172,0.0005,0.25,0.157600212,0,0,81.96,0.0005,0.247290476,1,1,0.263,1.443211183,578.4,48.1,514.4,13.46484,0.42319364
1590080203,45.008847,80,0.08826778,0.0005,0.25,0.155368448,0,0,81.84,0.0005,0.251753571,1,1,0.266,1.462870404,589.6,49.03,542.4,14.93904,0.427176167
1590080204,46.002084,80,0.087689498,0.0005,0.25,0.154048474,0,0,81.65,0.0005,0.256429762,1,1,0.257,1.483782496,658,45.61,525.8,14.91888,0.431281392
1590080205,47.00151,80,0.093564109,0.0005,0.25,0.159049534,0,0,81.56,0.0005,0.247261905,1,1,0.261,1.504728844,616.8,49.22,538,14.6598,0.435407749
1590080206,48.002357,80,0.0967418,0.0005,0.25,0.156803945,0,0,81.4,0.0005,0.256429762,1,1,0.262,1.524936632,714,46.74,523,15.67476,0.439634133
1590080207,49.000908,80,0.103584114,0.0005,0.25,0.157552661,0,0,81.4,0.0005,0.242683333,1,1,0.267,1.545488376,764,49.29,542.2,16.26588,0.444019818
1590080208,49.999284,80,0.103672727,0.0005,0.25,0.154633904,0,0,81.3,0.0005,0.255947619,1,1,0.256,1.566920781,682.2,46.25,544.4,15.2742,0.448535408
1590080209,51.000468,80,0.111444809,0.0005,0.25,0.153514947,0,0,81.13,0.0005,0.251879762,1,1,0.261,1.587743954,810.6,45.85,542.4,16.7862,0.452965354
1590080210,52.002209,80,0.111943322,0.0005,0.25,0.153830832,0,0,81.06,0.0005,0.247271429,1,1,0.25,1.608918998,821.6,47.59,525.8,16.73988,0.457469134
1590080211,53.002399,80,0.11901451,0.0005,0.25,0.152956741,0,0,80.91,0.0005,0.251841667,1,1,0.235,1.633494926,868.6,47.28,513.2,17.14896,0.462079103
1590080212,54.000385,80,0.12135114,0.0005,0.25,0.153993403,0,0,80.86,0.0005,0.251753571,1,1,0.257,1.656935898,886.8,46.25,504.2,17.247,0.466815218
1590080213,55.004257,80,0.12656922,0.0005,0.25,0.152714436,0,0,80.7,0.0005,0.251889286,1,1,0.253,1.678788339,921.6,46.05,496.4,17.5686,0.471575892
1590080214,56.002139,80,0.129827889,0.0005,0.25,0.153049464,0,0,80.58,0.0005,0.247261905,1,1,0.248,1.700922095,943,47.25,511.4,18.0198,0.476440041
1590080215,57.004065,80,0.133935118,0.0005,0.25,0.154747731,0,0,80.43,0.0005,0.247271429,1,1,0.244,1.725100792,951.6,48.25,523.2,18.2766,0.481354669
1590080216,58.002093,80,0.138916753,0.0005,0.25,0.152303379,0,0,80.38,0.0005,0.256321429,1,1,0.25,1.748646931,991.8,45.22,486,18.27624,0.486310296
1590080217,59.000274,80,0.141635052,0.0005,0.25,0.15259735,0,0,80.29,0.0005,0.251889286,1,1,0.249,1.771810097,1019.2,46.2,521.4,19.0416,0.491459737
1590080218,60.00008,80,0.144691838,0.0005,0.25,0.154100455,0,0,80.23,0.0005,0.242692857,1,1,0.259,1.794457688,958.6,47.67,538.6,18.53844,0.496719955
1590080219,61.002906,80,0.145392503,0.0005,0.25,0.15465184,0,0,80.07,0.0005,0.247261905,1,1,0.274,1.814920283,930.8,46.77,511.8,17.87244,0.501965672
1590080220,62.006178,80,0.15256774,0.0005,0.25,0.152143446,0,0,80.01,0.0005,0.256420238,1,1,0.284,1.831707085,1046.6,44.65,527.2,19.4214,0.50700215
1590080221,63.000556,80,0.154981131,0.0005,0.25,0.152901142,0,0,79.95,0.0005,0.247271429,1,1,0.285,1.850262526,1096,47.28,515,19.89936,0.512529627
1590080222,64.013307,80,0.161469137,0.0005,0.25,0.155340221,0,0,79.81,0.0005,0.247261905,1,1,0.295,1.866932477,1138.8,76.42,541.4,21.07944,0.518006581
1590080223,65.000716,80,0.160716167,0.0005,0.25,0.155455814,0,0,79.72,0.0005,0.25185119,1,1,0.293,1.883198725,1152.8,45.82,535.2,20.80584,0.523729686
1590080224,66.000352,80,0.166057962,0.0005,0.25,0.15165208,0,0,79.76,0.0005,0.25185119,1,1,0.289,1.900103444,1186.2,-210.65,544.2,18.237,0.529479861
1590080225,67.001997,80,0.169441228,0.0005,0.25,0.153324019,0,0,79.58,0.0005,0.247261905,1,1,0.287,1.917140523,1206.4,48.15,537.4,21.5034,0.533219774
1590080226,68.011977,80,0.170034065,0.0005,0.25,0.153823232,0,0,79.53,0.0005,0.247271429,1,1,0.288,1.932990144,1212.2,-205.07,526,21.67128,0.538946642
1590080227,68.999702,80,0.173886085,0.0005,0.25,0.15452969,0,0,79.53,0.0005,0.247271429,1,1,0.274,1.951275184,1096.6,47.02,563.6,20.48664,0.544709823
1590080228,70.011406,80,0.178602623,0.0005,0.25,0.151504263,0,0,79.41,0.0005,0.256420238,1,1,0.293,1.969344296,1226,45.52,540.6,21.74544,0.550723415
1590080229,71.006366,80,0.179967632,0.0005,0.25,0.153451921,0,0,79.47,0.0005,0.244107143,1,1,0.315,1.984381805,1281.6,47.67,552.4,22.58004,0.556615756
1590080230,72.009397,80,0.185949388,0.0005,0.25,0.157414812,0,0,79.29,0.0005,0.247261905,1,1,0.314,1.998658587,1172.6,48.25,526.8,20.9718,0.56273973
1590080231,73.012383,80,0.18433965,0.0005,0.25,0.155347876,0,0,79.27,0.0005,0.25185119,1,1,0.312,2.013171765,1300.4,46.35,511,22.293,0.568874953
1590080232,74.002105,80,0.188388699,0.0005,0.25,0.153117811,0,0,79.2,0.0005,0.253527381,1,1,0.302,2.02808521,1329,40.85,512.8,22.5918,0.574723148
1590080233,75.01103,80,0.192059862,0.0005,0.25,0.154092006,0,0,79.11,0.0005,0.242729762,1,1,0.278,2.045781287,1358.2,48.05,523.8,23.1606,0.581126745
1590080234,76.004397,80,0.192143914,0.0005,0.25,0.156099314,0,0,79.07,0.0005,0.246825,1,1,0.272,2.063289405,1361,48.02,522.6,20.31276,0.586816102
1590080235,77.008463,80,0.195613863,0.0005,0.25,0.154769694,0,0,78.99,0.0005,0.251434524,1,1,0.282,2.082340197,1387.6,43.74,517,23.38008,0.593438724
1590080236,78.000135,80,0.196539358,0.0005,0.25,0.153662374,0,0,78.95,0.0005,0.251841667,1,1,0.278,2.099863188,1391.4,46.3,514.8,23.43,0.599794207
1590080237,79.01243,80,0.198271682,0.0005,0.25,0.155417846,0,0,78.9,0.0005,0.247271429,1,1,0.282,2.118288458,1394.6,47.82,499.6,23.30424,0.606120435
1590080238,79.999095,80,0.201245249,0.0005,0.25,0.156688676,0,0,78.87,0.0005,0.25185119,1,1,0.277,2.135490242,1415.2,48.32,509.4,22.47216,0.61212911
1590080239,81.006302,80,0.202631232,0.0005,0.25,0.153163483,0,0,78.93,0.0005,0.256410714,1,1,0.294,2.152823321,1429.6,46.08,517,23.91216,0.618615726
1590080240,82.000375,80,0.204047137,0.0005,0.25,0.153916683,0,0,78.91,0.0005,0.251841667,1,1,0.282,2.170524937,1447.6,45.99,547.6,24.49428,0.625171167
1590080241,83.010338,80,0.20836244,0.0005,0.25,0.155209439,0,0,78.82,0.0005,0.247261905,1,1,0.269,2.189866758,1426.6,47.7,534,24.0996,0.63169
1590080242,83.99915,80,0.207404457,0.0005,0.25,0.156488978,0,0,78.77,0.0005,0.247261905,1,1,0.272,2.209454632,1321.2,47.92,515,22.60944,0.638242481
1590080243,85.002391,80,0.210436852,0.0005,0.25,0.154145067,0,0,78.76,0.0005,0.25185119,1,1,0.277,2.227937389,1325.4,46.28,547.8,23.03376,0.64485562
1590080244,86.003454,80,0.213527172,0.0005,0.25,0.153745975,0,0,78.73,0.0005,0.247261905,1,1,0.267,2.246108991,1385.6,46.42,551.8,23.80584,0.651094559
1590080245,87.002286,80,0.213794336,0.0005,0.25,0.155285585,0,0,78.76,0.0005,0.251821429,1,1,0.276,2.265665791,1386.2,47.52,553.6,23.84784,0.65815757
1590080246,88.002225,80,0.21368696,0.0005,0.25,0.155571013,0,0,78.76,0.0005,0.25185119,1,1,0.27,2.283828171,1507.4,46.85,548,25.227,0.664878593
1590080247,88.999995,80,0.2168479,0.0005,0.25,0.153505434,0,0,78.7,0.0005,0.251841667,1,1,0.268,2.303645356,1392.2,46.44,550.6,23.87088,0.671685847
1590080248,90.00645,80,0.220382776,0.0005,0.25,0.154246515,0,0,78.62,0.0005,0.247261905,1,1,0.296,2.321403043,1545.8,46.52,519.6,25.34304,0.678606205
1590080249,91.000363,80,0.222321162,0.0005,0.25,0.156950372,0,0,78.66,0.0005,0.25185119,1,1,0.291,2.336628555,1562.6,47.64,528,23.74104,0.685026385
1590080250,92.003121,80,0.218634215,0.0005,0.25,0.156350161,0,0,78.66,0.0005,0.25185119,1,1,0.294,2.354268186,1532.4,46.83,546.4,25.50756,0.692144834
1590080251,93.007786,80,0.222584174,0.0005,0.25,0.154347772,0,0,78.65,0.0005,0.247261905,1,1,0.316,2.369655323,1531.6,46.2,501.6,24.9528,0.699015236
1590080252,93.999898,80,0.222529827,0.0005,0.25,0.155816491,0,0,78.64,0.0005,0.251860714,1,1,0.325,2.382945921,1427.4,46.47,505.4,23.75124,0.705843751
1590080253,95.000581,80,0.224917004,0.0005,0.25,0.155631983,0,0,78.59,0.0005,0.25185119,1,1,0.31,2.3966882,1532,46.29,515.8,25.12908,0.712789924
1590080254,96.003295,80,0.223240459,0.0005,0.25,0.155451848,0,0,78.62,0.0005,0.247185714,1,1,0.285,2.414257117,1554.6,46.73,527.8,25.54956,0.719889977
1590080255,96.999878,80,0.229621559,0.0005,0.25,0.155766054,0,0,78.53,0.0005,0.247271429,1,1,0.304,2.429610316,1603,47.25,514,24.9732,0.726313829
1590080256,98.002083,80,0.225169324,0.0005,0.25,0.154723548,0,0,78.52,0.0005,0.247271429,1,1,0.297,2.444851503,1446.8,46.62,479.6,25.3998,0.733334998
1590080257,99.014334,80,0.228759079,0.0005,0.25,0.156622469,0,0,78.56,0.0005,0.25185119,1,1,0.281,2.462354048,1470.4,47.75,521.2,26.27028,0.740362332
1590080258,100.002346,80,0.229529383,0.0005,0.25,0.15528553,0,0,78.57,0.0005,0.25185119,1,1,0.296,2.479492623,1564,46.83,549.8,25.92756,0.747336935
1590080259,101.002263,80,0.230324605,0.0005,0.25,0.155568008,0,0,78.59,0.0005,0.247271429,1,1,0.313,2.495176618,1430.8,47.59,520.4,23.98548,0.754263893
1590080260,102.000326,80,0.231111255,0.0005,0.25,0.155423263,0,0,78.57,0.0005,0.251821429,1,1,0.316,2.509160263,1582.2,46.58,511.2,25.67976,0.761415115
1590080261,103.001231,80,0.23067259,0.0005,0.25,0.154834581,0,0,78.56,0.0005,0.256429762,1,1,0.308,2.522720116,1436.2,45.92,513.2,26.3754,0.768042323
1590080262,104.005367,80,0.235879393,0.0005,0.25,0.155132209,0,0,78.52,0.0005,0.25185119,1,1,0.308,2.537754809,1652.6,46.22,505.6,24.38784,0.775177
1590080263,105.001998,80,0.232276193,0.0005,0.25,0.156558229,0,0,78.52,0.0005,0.242692857,1,1,0.317,2.552447208,1623.8,47.51,542.4,26.56452,0.782492905
1590080264,106.002367,80,0.23427461,0.0005,0.25,0.154758551,0,0,78.56,0.0005,0.25185119,1,1,0.311,2.567039825,1480.8,46.53,546.4,24.88476,0.789709945
1590080265,107.000328,80,0.234655977,0.0005,0.25,0.155319275,0,0,78.62,0.0005,0.25185119,1,1,0.306,2.582050827,1512.2,46.27,547.4,25.27044,0.796923524
1590080266,108.005197,80,0.236261953,0.0005,0.25,0.154448411,0,0,78.64,0.0005,0.247271429,1,1,0.294,2.597482049,1532.2,46.38,549,25.53096,0.804294007
1590080267,109.003764,80,0.239077726,0.0005,0.25,0.157780668,0,0,78.57,0.0005,0.242692857,1,1,0.299,2.613887046,1672,47.22,544.2,27.16104,0.811608735
1590080268,110.014326,80,0.234647475,0.0005,0.25,0.155300305,0,0,78.57,0.0005,0.251889286,1,1,0.312,2.6279539,1635,45.82,566.4,26.39544,0.818385919
1590080269,111.000314,80,0.237846809,0.0005,0.25,0.154444747,0,0,78.59,0.0005,0.256390476,1,1,0.301,2.643490576,1654.6,46.25,532.8,26.8038,0.82584421
1590080270,112.002247,80,0.237452828,0.0005,0.25,0.156172369,0,0,78.59,0.0005,0.247261905,1,1,0.295,2.659491341,1683.4,48.35,539,27.249,0.833041187
1590080271,113.002363,80,0.237437821,0.0005,0.25,0.156759529,0,0,78.6,0.0005,0.247271429,1,1,0.307,2.675232925,1660,48.68,527.6,26.83536,0.84018066
1590080272,114.000403,80,0.237390867,0.0005,0.25,0.155878937,0,0,78.66,0.0005,0.251879762,1,1,0.311,2.690376869,1558.4,46.23,527,25.57956,0.84749543
1590080273,115.004166,80,0.242187055,0.0005,0.25,0.155001927,0,0,78.62,0.0005,0.251811905,1,1,0.312,2.703966531,1503.4,46.35,517.4,24.4542,0.854189734
1590080274,116.001289,80,0.238932733,0.0005,0.25,0.156047712,0,0,78.64,0.0005,0.242692857,1,1,0.309,2.719412283,1497,47.77,493.8,24.46284,0.861527102
1590080275,117.003229,80,0.238065157,0.0005,0.25,0.157312399,0,0,78.62,0.0005,0.25185119,1,1,0.313,2.734152907,1507.4,48,515.4,24.8496,0.86874521
1590080276,118.000374,80,0.242408524,0.0005,0.25,0.155293141,0,0,78.57,0.0005,0.256390476,1,1,0.308,2.748978543,1478.2,46.28,488.4,24.15456,0.875929738
1590080277,119.003467,80,0.241593282,0.0005,0.25,0.153709018,0,0,78.66,0.0005,0.256370238,1,1,0.305,2.764682069,1687.6,46.68,514.8,26.98896,0.883168023
1590080278,120.001313,80,0.240727735,0.0005,0.25,0.156578249,0,0,78.68,0.0005,0.251753571,1,1,0.312,2.779744874,1492.6,48.06,535.6,24.91512,0.890604291
1590080279,121.001353,80,0.240661955,0.0005,0.25,0.157127846,0,0,78.71,0.0005,0.247271429,1,1,0.31,2.793428026,1659.6,47.65,507.8,26.00544,0.897326483
1590080280,121.999725,80,0.239360253,0.0005,0.25,0.155793093,0,0,78.76,0.0005,0.256429762,1,1,0.308,2.808571615,1664.4,45.99,525,26.82468,0.904806422
1590080281,123.000368,80,0.240456753,0.0005,0.25,0.155353156,0,0,78.71,0.0005,0.247271429,1,1,0.305,2.823952394,1635.6,46.78,516,26.38056,0.912142675
1590080282,124.000212,80,0.238343525,0.0005,0.25,0.157508187,0,0,78.77,0.0005,0.242692857,1,1,0.309,2.838935525,1545.4,48.79,503,25.16628,0.919378504
1590080283,125.006757,80,0.239890593,0.0005,0.25,0.156454106,0,0,78.77,0.0005,0.251811905,1,1,0.302,2.854556016,1672.8,47.62,518.4,26.86584,0.926856068
1590080284,126.011582,80,0.239376685,0.0005,0.25,0.15370104,0,0,78.77,0.0005,0.256429762,1,1,0.3,2.870336908,1667.2,45.08,520.6,26.79456,0.934341003
1590080285,127.013768,80,0.236819451,0.0005,0.25,0.154017375,0,0,78.79,0.0005,0.247271429,1,1,0.299,2.886114627,1657.6,46.31,543.6,26.97012,0.941877349
1590080286,128.012027,80,0.239067512,0.0005,0.25,0.157158408,0,0,78.77,0.0005,0.25185119,1,1,0.29,2.901626052,1669.6,47.75,526.6,27.05592,0.948911616
1590080287,129.011624,80,0.239686302,0.0005,0.25,0.156235507,0,0,78.83,0.0005,0.25185119,1,1,0.275,2.920116496,1597,48.32,567,26.54784,0.956275907
1590080288,130.000029,80,0.236279983,0.0005,0.25,0.155410309,0,0,78.9,0.0005,0.256429762,1,1,0.297,2.936839946,1649.6,45.91,535.4,27.17952,0.963223985
1590080289,131.01327,80,0.235671484,0.0005,0.25,0.156907774,0,0,78.94,0.0005,0.242692857,1,1,0.292,2.954128609,1606.6,47.74,540.4,26.33688,0.971298008
1590080290,131.999361,80,0.237174208,0.0005,0.25,0.156987829,0,0,78.95,0.0005,0.247261905,1,1,0.284,2.970754524,1470.8,48.36,530.4,24.59472,0.977816368
1590080291,133.007367,80,0.235335146,0.0005,0.25,0.156374906,0,0,78.99,0.0005,0.25185119,1,1,0.284,2.988633408,1643,46.55,550.6,26.8818,0.985097372
1590080292,134.01229,80,0.234282723,0.0005,0.25,0.154820528,0,0,78.97,0.0005,0.256429762,1,1,0.272,3.006789483,1640.4,70.58,493.6,26.65908,0.992077256
1590080293,135.014277,80,0.236842595,0.0005,0.25,0.155840311,0,0,79.05,0.0005,0.242692857,1,1,0.262,3.026818024,1658,47.78,504.2,26.51976,0.999285313
1590080294,136.005353,80,0.23497102,0.0005,0.25,0.15786688,0,0,78.98,0.0005,0.25185119,1,1,0.258,3.048269708,1457.2,44.72,517.2,24.22944,1.00637732
1590080295,137.007207,80,0.235906501,0.0005,0.25,0.156956528,0,0,79.01,0.0005,0.251811905,1,1,0.249,3.070394961,1472,45.89,540.6,24.70188,1.013488991
1590080296,138.012163,80,0.233762716,0.0005,0.25,0.15536453,0,0,79.05,0.0005,0.256360714,1,1,0.237,3.093206316,1640.4,45.12,499,26.3508,1.020201841
1590080297,139.002856,80,0.235465089,0.0005,0.25,0.157303536,0,0,79.14,0.0005,0.247271429,1,1,0.243,3.119689065,1645.6,-205.68,529.2,23.62944,1.027693712
1590080298,140.000228,80,0.233554943,0.0005,0.25,0.158294206,0,0,79.16,0.0005,0.25185119,1,1,0.262,3.140142617,1630,47.51,515.4,26.5218,1.034362555
1590080299,141.005828,80,0.234041486,0.0005,0.25,0.156375941,0,0,79.13,0.0005,0.25185119,1,1,0.262,3.16082199,1543.4,46.96,517.6,25.29552,1.041503528
1590080300,142.004967,80,0.230094661,0.0005,0.25,0.15451069,0,0,79.14,0.0005,0.25185119,1,1,0.253,3.183009305,1613.6,45.81,522.6,26.18412,1.048677501
1590080301,143.011211,80,0.231734466,0.0005,0.25,0.156152063,0,0,79.18,0.0005,0.247271429,1,1,0.252,3.206060842,1607.2,48.36,511.6,26.00592,1.05594527
1590080302,144.000271,80,0.227529541,0.0005,0.25,0.158643256,0,0,79.27,0.0005,0.25185119,1,1,0.254,3.226495203,1532,49.38,538.8,25.4736,1.062678435
1590080303,145.002365,80,0.231567643,0.0005,0.25,0.155863145,0,0,79.2,0.0005,0.25185119,1,1,0.287,3.24664147,1618.4,47.04,517,26.18928,1.067980013
1590080304,146.01177,80,0.231994706,0.0005,0.25,0.155687234,0,0,79.24,0.0005,0.25185119,1,1,0.287,3.26322679,1551.8,46.28,536.4,25.61376,1.074554561
1590080305,147.0068,80,0.228382896,0.0005,0.25,0.157587065,0,0,79.27,0.0005,0.251821429,1,1,0.293,3.280568062,1567,47.49,580.8,26.34348,1.081671604
1590080306,148.011371,80,0.226754573,0.0005,0.25,0.157695794,0,0,79.36,0.0005,0.251841667,1,1,0.296,3.297179642,1593.4,47.68,549.4,26.28576,1.088830171
1590080307,149.000854,80,0.229135634,0.0005,0.25,0.156818579,0,0,79.3,0.0005,0.25185119,1,1,0.292,3.313570255,1434.6,47,519.6,24.0144,1.095780953
1590080308,150.000055,80,0.225703834,0.0005,0.25,0.155672751,0,0,79.39,0.0005,0.25185119,1,1,0.29,3.330661243,1441.6,46.88,556,24.53376,1.102917736
1590080309,151.000142,80,0.226028613,0.0005,0.25,0.157383746,0,0,79.35,0.0005,0.247271429,1,1,0.303,3.345696276,1585.4,47.73,510.2,25.71996,1.109498532
