Time (sec),Run Time (sec),Heater Set (C),Heater Duty (0-1),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Spool Duty (0-1),Wind B-F Speed (PPS),Filament Diameter Set (mm),Heater Actual (C),Filament Feed Rate Actual (RPS),Spool Wind Rate Actual (RPS),Wind Direction (R/L),Wind Count (#),Filament Diameter Actual (mm),Total Fiber Produced (m),Heater Current (mA),Spool DC Motor Current (mA),Stepper and 12V Current (mA),Total Power (W),Total Energy Used (Wh)
1590082706,140.022525,82.5,0.210317041,0.0005,0.25,0.156352689,0,0,83.59,0.0005,0.247261905,1,1,0.29,3.463845845,1400.2,46.73,537,23.80716,1.259245981
1590082707,141.031549,82.5,0.213366949,0.0005,0.25,0.154574403,0,0,83.53,0.0005,0.25185119,1,1,0.289,3.481799139,1496.4,45.64,511,24.63648,1.266027179
1590082708,142.025542,82.5,0.210809577,0.0005,0.25,0.154180315,0,0,83.48,0.0005,0.247271429,1,1,0.295,3.497600128,1483.4,45.32,515.8,22.79364,1.272270124
1590082709,143.032459,82.5,0.211452964,0.0005,0.25,0.156823786,0,0,83.46,0.0005,0.242683333,1,1,0.312,3.513188909,1484.8,47.72,530.4,24.75504,1.279001232
1590082710,144.021514,82.5,0.212134764,0.0005,0.25,0.156447172,0,0,83.42,0.0005,0.25185119,1,1,0.289,3.529970853,1320.8,46.53,560.4,23.13276,1.286014701
1590082711,145.021508,82.5,0.211220369,0.0005,0.25,0.155203792,0,0,83.49,0.0005,0.256420238,1,1,0.285,3.546605805,1502.4,44.35,543,25.077,1.292480921
1590082712,146.02861,82.5,0.213765862,0.0005,0.25,0.154073127,0,0,83.39,0.0005,0.25185119,1,1,0.283,3.565060376,1503.6,45.62,559,21.57708,1.299253848
1590082713,147.033344,82.5,0.214483007,0.0005,0.25,0.156250965,0,0,83.33,0.0005,0.247261905,1,1,0.285,3.583060111,1336.8,47.54,583.4,23.61288,1.306056843
1590082714,148.019596,82.5,0.217635202,0.0005,0.25,0.156340984,0,0,83.42,0.0005,0.256420238,1,1,0.274,3.601667229,1526.6,47.05,592.2,25.9902,1.313222282
1590082715,149.029538,82.5,0.216791667,0.0005,0.25,0.153576831,0,0,83.34,0.0005,0.256420238,1,1,0.281,3.620366844,1357,44.42,543.6,23.34024,1.320218662
1590082716,150.021081,82.5,0.21473563,0.0005,0.25,0.153623635,0,0,83.33,0.0005,0.247271429,1,1,0.267,3.637931367,1509.8,46.68,579.6,23.53776,1.326624874
1590082717,151.026342,82.5,0.215083825,0.0005,0.25,0.15489442,0,0,83.33,0.0005,0.24722381,1,1,0.275,3.658053418,1507.6,47.52,545.6,25.20864,1.333480655
1590082718,152.023442,82.5,0.216466545,0.0005,0.25,0.155442534,0,0,83.34,0.0005,0.25185119,1,1,0.294,3.675242984,1505,45.98,543.6,25.13496,1.340437687
1590082719,153.022236,82.5,0.216045117,0.0005,0.25,0.153422225,0,0,83.24,0.0005,0.251811905,1,1,0.262,3.694892526,1516,44.73,536.2,25.16316,1.347560624
1590082720,154.021295,82.5,0.219236926,0.0005,0.25,0.154194833,0,0,83.2,0.0005,0.242683333,1,1,0.248,3.716941093,1538.4,46.61,558.6,25.72332,1.354467035
1590082721,155.022673,82.5,0.218039866,0.0005,0.25,0.15615675,0,0,83.24,0.0005,0.247271429,1,1,0.254,3.738411792,1361.8,47.88,536.8,25.61172,1.360890181
1590082722,156.022539,82.5,0.217649388,0.0005,0.25,0.156292703,0,0,83.25,0.0005,0.251841667,1,1,0.256,3.760462779,1517.2,44.93,514.6,23.30304,1.367812936
1590082723,157.020204,82.5,0.222108242,0.0005,0.25,0.154468068,0,0,83.14,0.0005,0.256420238,1,1,0.252,3.781609124,1562,44.49,513,25.11504,1.374418485
1590082724,158.021551,82.5,0.220562916,0.0005,0.25,0.15494768,0,0,83.13,0.0005,0.242683333,1,1,0.262,3.8062996,1379.8,47.58,537.8,23.58216,1.382018887
1590082725,159.023532,82.5,0.222402587,0.0005,0.25,0.157424339,0,0,83.11,0.0005,0.247261905,1,1,0.27,3.824681686,1555.4,48.15,527,25.54356,1.388491597
1590082726,160.020521,82.5,0.218853864,0.0005,0.25,0.156345947,0,0,83.11,0.0005,0.251841667,1,1,0.284,3.843836484,1529.2,45.53,545.2,25.43916,1.395379151
1590082727,161.022407,82.5,0.220511797,0.0005,0.25,0.156386909,0,0,83.05,0.0005,0.247261905,1,1,0.303,3.860322593,1520.2,45.46,552,25.41192,1.402227112
1590082728,162.019371,82.5,0.220190108,0.0005,0.25,0.158162016,0,0,83.06,0.0005,0.247261905,1,1,0.299,3.876534166,1513.8,47.47,541.4,25.23204,1.409331404
1590082729,163.020151,82.5,0.219862618,0.0005,0.25,0.158973287,0,0,83.08,0.0005,0.247261905,1,1,0.312,3.890648468,1405.8,48.02,535,25.5534,1.415774136
1590082730,164.021233,82.5,0.221946808,0.0005,0.25,0.157189238,0,0,83.05,0.0005,0.251841667,1,1,0.324,3.905936553,1498.2,44.98,554.6,25.17336,1.423214759
1590082731,165.028317,82.5,0.22179466,0.0005,0.25,0.15677552,0,0,83.05,0.0005,0.251841667,1,1,0.316,3.918957897,1542.8,45.89,567.8,24.59424,1.429720409
1590082732,166.023116,82.5,0.223510946,0.0005,0.25,0.159417306,0,0,83.06,0.0005,0.242702381,1,1,0.322,3.933390694,1391.4,47.72,597.8,24.44304,1.436858194
1590082733,167.021642,82.5,0.224438148,0.0005,0.25,0.15906847,0,0,82.99,0.0005,0.25177381,1,1,0.315,3.947493421,1575.2,47.68,562,26.21856,1.444078085
1590082734,168.020597,82.5,0.224572549,0.0005,0.25,0.157747978,0,0,82.99,0.0005,0.251841667,1,1,0.323,3.960659534,1419,45.45,559.4,26.14296,1.450762337
1590082735,169.019717,82.5,0.223108948,0.0005,0.25,0.158590362,0,0,82.95,0.0005,0.251841667,1,1,0.322,3.974433961,1559.4,46.25,590.4,25.99788,1.457718359
1590082736,170.020972,82.5,0.224182223,0.0005,0.25,0.159573127,0,0,82.97,0.0005,0.247261905,1,1,0.325,3.988310307,1574.8,75.53,576.2,26.71836,1.464807393
1590082737,171.020054,82.5,0.22313907,0.0005,0.25,0.160158012,0,0,82.85,0.0005,0.247195238,1,1,0.288,4.00414805,1563.2,-207.05,566.8,23.0754,1.472039089
1590082738,172.02431,82.5,0.226928554,0.0005,0.25,0.15894078,0,0,82.91,0.0005,0.251841667,1,1,0.295,4.021461921,1583,46.92,557.4,26.24784,1.479093638
1590082739,173.022394,82.5,0.225486097,0.0005,0.25,0.158140166,0,0,82.9,0.0005,0.251841667,1,1,0.278,4.037818093,1399.8,47.23,523,23.64036,1.485730267
1590082740,174.024574,82.5,0.225271239,0.0005,0.25,0.159579212,0,0,82.87,0.0005,0.247233333,1,1,0.262,4.059000775,1399.6,47.63,530.2,23.72916,1.493134984
1590082741,175.020544,82.5,0.227171914,0.0005,0.25,0.157535434,0,0,82.86,0.0005,0.251860714,1,1,0.267,4.076929446,1579.8,46.83,534.6,26.20644,1.499605463
1590082742,176.02142,82.5,0.228588205,0.0005,0.25,0.156679626,0,0,82.86,0.0005,0.25185119,1,1,0.257,4.098407798,1540.4,45.11,547.2,25.59252,1.507083575
1590082743,177.019583,82.5,0.226803096,0.0005,0.25,0.157703871,0,0,82.84,0.0005,0.247261905,1,1,0.276,4.11845123,1472.2,47.22,495.4,24.17784,1.51408469
1590082744,178.02131,82.5,0.227407716,0.0005,0.25,0.157289461,0,0,82.82,0.0005,0.247261905,1,1,0.271,4.137523836,1483.4,47.62,538.8,24.83784,1.521192118
1590082745,179.02459,82.5,0.230449783,0.0005,0.25,0.157151921,0,0,82.84,0.0005,0.247309524,1,1,0.274,4.155987201,1461.2,45.27,532.6,24.46884,1.527637912
1590082746,180.021612,82.5,0.22826979,0.0005,0.25,0.157754042,0,0,82.82,0.0005,0.251792857,1,1,0.284,4.175005228,1457,46.62,514.8,24.22104,1.534810101
1590082747,181.021751,82.5,0.225703258,0.0005,0.25,0.157118674,0,0,82.87,0.0005,0.251841667,1,1,0.27,4.193571456,1517.8,46.16,575.2,25.66992,1.5419462
1590082748,182.027209,82.5,0.227615423,0.0005,0.25,0.155976854,0,0,82.83,0.0005,0.251841667,1,1,0.269,4.213840053,1537.4,45.17,517.8,25.20444,1.548954534
1590082749,183.021241,82.5,0.226640078,0.0005,0.25,0.157475117,0,0,82.77,0.0005,0.242683333,1,1,0.272,4.232111642,1494,46.55,544.6,25.0218,1.555613992
1590082750,184.020996,82.5,0.230499324,0.0005,0.25,0.15641656,0,0,82.76,0.0005,0.247166667,1,1,0.269,4.252836815,1607.4,45.99,547.2,26.40708,1.562822964
1590082751,185.021952,82.5,0.231971799,0.0005,0.25,0.157719304,0,0,82.77,0.0005,0.247233333,1,1,0.281,4.271880621,1622.2,46.19,572.8,26.89428,1.569972987
1590082752,186.01949,82.5,0.230219974,0.0005,0.25,0.158018361,0,0,82.76,0.0005,0.247261905,1,1,0.278,4.288932586,1578.2,47.42,574,26.42208,1.576612649
1590082753,187.02245,82.5,0.228873779,0.0005,0.25,0.158293866,0,0,82.77,0.0005,0.247261905,1,1,0.295,4.307932372,1422.8,47.3,557.2,24.3276,1.584212945
1590082754,188.02116,82.5,0.227991266,0.0005,0.25,0.159509653,0,0,82.73,0.0005,0.251628571,1,1,0.282,4.324316895,1517.4,47.4,557,25.4616,1.591171102
1590082755,189.018654,82.5,0.231461626,0.0005,0.25,0.157717091,0,0,82.7,0.0005,0.251841667,1,1,0.281,4.34238213,1582.8,45.8,549.2,26.1336,1.59840019
1590082756,190.018601,82.5,0.231342404,0.0005,0.25,0.157329756,0,0,82.7,0.0005,0.251879762,1,1,0.281,4.358965356,1619.4,45.7,534,25.38228,1.605190845
1590082757,191.021608,82.5,0.230418202,0.0005,0.25,0.156894309,0,0,82.66,0.0005,0.247261905,1,1,0.284,4.376661877,1612,45.56,570.2,24.35892,1.612325788
1590082758,192.030655,82.5,0.232314988,0.0005,0.25,0.158140276,0,0,82.67,0.0005,0.251841667,1,1,0.271,4.395268492,1537.8,47.08,585.4,26.04336,1.619460974
1590082759,193.030593,82.5,0.230659338,0.0005,0.25,0.157267572,0,0,82.66,0.0005,0.251725,1,1,0.283,4.41418356,1457,45.67,500.4,24.03684,1.626347549
1590082760,194.025525,82.5,0.23415823,0.0005,0.25,0.156167533,0,0,82.68,0.0005,0.247261905,1,1,0.265,4.433302102,1452.4,46.21,520,24.22332,1.63353215
1590082761,195.019523,82.5,0.230846192,0.0005,0.25,0.156762183,0,0,82.66,0.0005,0.251841667,1,1,0.264,4.453444831,1545.4,46.22,533,26.46516,1.640232859
1590082762,196.02089,82.5,0.232766233,0.0005,0.25,0.158156406,0,0,82.68,0.0005,0.247233333,1,1,0.295,4.472490019,1626.8,46.41,522,26.34252,1.647863734
1590082763,197.03247,82.5,0.230679616,0.0005,0.25,0.157202415,0,0,82.68,0.0005,0.251841667,1,1,0.29,4.489112291,1437,45.8,541.2,24.288,1.654730759
1590082764,198.027036,82.5,0.232605416,0.0005,0.25,0.154892241,0,0,82.62,0.0005,0.253520238,1,1,0.293,4.504578818,1490.6,46.35,522.6,26.94108,1.661284508
1590082765,199.026219,82.5,0.233733031,0.0005,0.25,0.157310068,0,0,82.62,0.0005,0.242683333,1,1,0.3,4.521266406,1529.2,47.63,524.4,25.21476,1.668617251
1590082766,200.031592,82.5,0.232088949,0.0005,0.25,0.159593987,0,0,82.69,0.0005,0.246844048,1,1,0.294,4.537919851,1536.2,46.87,526.8,25.31844,1.675967331
1590082767,201.020518,82.5,0.23200083,0.0005,0.25,0.15898902,0,0,82.62,0.0005,0.256390476,1,1,0.299,4.554181367,1625.2,45.25,536.6,26.4846,1.683135349
1590082768,202.019393,82.5,0.230295091,0.0005,0.25,0.157384296,0,0,82.63,0.0005,0.251841667,1,1,0.294,4.569539647,1607,46.19,523.2,25.1232,1.689832636
1590082769,203.025531,82.5,0.229766732,0.0005,0.25,0.156979094,0,0,82.71,0.0005,0.251802381,1,1,0.295,4.586825268,1607.6,47.95,555.8,26.5362,1.697292944
1590082770,204.032589,82.5,0.230466353,0.0005,0.25,0.15754642,0,0,82.66,0.0005,0.251811905,1,1,0.282,4.602832436,1452.4,46.96,544.4,25.67676,1.704043925
1590082771,205.019689,82.5,0.229969722,0.0005,0.25,0.156690382,0,0,82.7,0.0005,0.255977381,1,1,0.263,4.622524766,1519,45.56,565.8,25.56432,1.711324243
1590082772,206.021054,82.5,0.22991671,0.0005,0.25,0.156282836,0,0,82.65,0.0005,0.242683333,1,1,0.278,4.641953002,1483.4,45.82,549.8,24.94824,1.718490413
1590082773,207.02001,82.5,0.230640397,0.0005,0.25,0.159075649,0,0,82.69,0.0005,0.242683333,1,1,0.264,4.662495398,1612.4,47.96,545.2,26.46672,1.725905017
1590082774,208.021415,82.5,0.228526994,0.0005,0.25,0.158746931,0,0,82.76,0.0005,0.251841667,1,1,0.271,4.680870142,1447.8,47.41,574.4,24.83532,1.73262175
1590082775,209.031033,82.5,0.230421756,0.0005,0.25,0.157400883,0,0,82.73,0.0005,0.256321429,1,1,0.269,4.701110763,1608.2,45.53,560.8,26.57436,1.740020929
1590082776,210.021532,82.5,0.229503237,0.0005,0.25,0.157442139,0,0,82.76,0.0005,0.247233333,1,1,0.273,4.72065954,1544,46.42,539.8,25.56264,1.747169742
1590082777,211.030984,82.5,0.226978861,0.0005,0.25,0.159514666,0,0,82.76,0.0005,0.247261905,1,1,0.261,4.740709184,1553.8,48.1,539.8,25.7004,1.754139442
1590082778,212.033534,82.5,0.228920725,0.0005,0.25,0.15854587,0,0,82.65,0.0005,0.256420238,1,1,0.268,4.760864861,1473.6,46.4,544.8,24.7776,1.761275885
1590082779,213.019313,82.5,0.229226336,0.0005,0.25,0.15813837,0,0,82.68,0.0005,0.251753571,1,1,0.259,4.779812491,1600,45.44,520.6,26.21424,1.767834077
1590082780,214.018917,82.5,0.226299551,0.0005,0.25,0.158784212,0,0,82.71,0.0005,0.247233333,1,1,0.259,4.801808548,1449.8,46.72,531.6,24.33744,1.775190584
1590082781,215.022691,82.5,0.228577472,0.0005,0.25,0.160642647,0,0,82.68,0.0005,0.242683333,1,1,0.242,4.824583226,1417.4,49.19,546.8,24.16068,1.782341521
1590082782,216.0196,82.5,0.228471872,0.0005,0.25,0.161194436,0,0,82.73,0.0005,0.251841667,1,1,0.233,4.849879262,1595.6,42.76,545.8,26.20992,1.78947269
1590082783,217.025162,82.5,0.231987344,0.0005,0.25,0.156936991,0,0,82.62,0.0005,0.256420238,1,1,0.235,4.87532639,1481.2,44.85,517.8,24.5262,1.79639662
1590082784,218.02259,82.5,0.228732095,0.0005,0.25,0.157690603,0,0,82.71,0.0005,0.247261905,1,1,0.265,4.896529411,1594.8,47.7,526.8,26.0316,1.802948541
1590082785,219.021602,82.5,0.230638819,0.0005,0.25,0.159405703,0,0,82.65,0.0005,0.247261905,1,1,0.267,4.917444579,1611.2,47.53,525.6,26.21196,1.810647847
1590082786,220.021037,82.5,0.230152138,0.0005,0.25,0.158333961,0,0,82.68,0.0005,0.257063095,1,1,0.27,4.936168492,1563.2,83.21,544.6,26.29212,1.817523593
1590082787,221.023394,82.5,0.22805598,0.0005,0.25,0.15540631,0,0,82.72,0.0005,0.256380952,1,1,0.277,4.955562774,1545.2,45.72,528.6,25.43424,1.82466657
1590082788,222.020633,82.5,0.229155998,0.0005,0.25,0.15762131,0,0,82.72,0.0005,0.247233333,1,1,0.285,4.974153456,1598,47.54,544.2,26.27688,1.831961038
1590082789,223.023628,82.5,0.229065284,0.0005,0.25,0.158901676,0,0,82.68,0.0005,0.247261905,1,1,0.277,4.992064488,1465.4,48.49,553,24.80268,1.838832245
1590082790,224.022369,82.5,0.228612704,0.0005,0.25,0.158295004,0,0,82.67,0.0005,0.256420238,1,1,0.291,5.008569612,1600.2,45.59,573.6,24.4734,1.845935699
1590082791,225.018529,82.5,0.229320608,0.0005,0.25,0.156285289,0,0,82.62,0.0005,0.251879762,1,1,0.303,5.024451623,1561.6,45.1,578.4,26.2212,1.853168709
1590082792,226.02161,82.5,0.232451768,0.0005,0.25,0.157811614,0,0,82.65,0.0005,0.248764286,1,1,0.3,5.039460713,1624,47.51,564,26.82612,1.860186253
1590082793,227.020501,82.5,0.231178979,0.0005,0.25,0.157344301,0,0,82.67,0.0005,0.247233333,1,1,0.29,5.057268483,1566,46.89,545.6,25.90188,1.867631148
1590082794,228.023212,82.5,0.231112782,0.0005,0.25,0.156481807,0,0,82.65,0.0005,0.247233333,1,1,0.305,5.073217866,1610.8,44.95,570.8,26.7186,1.874889001
1590082795,229.022177,82.5,0.231056025,0.0005,0.25,0.155616197,0,0,82.62,0.0005,0.247261905,1,1,0.315,5.088046621,1442.2,45.79,565.6,24.64308,1.881846594
1590082796,230.020942,82.5,0.232231228,0.0005,0.25,0.157403011,0,0,82.69,0.0005,0.242692857,1,1,0.3,5.10247227,1618,46.84,565,26.75808,1.888870587
1590082797,231.028617,82.5,0.231778557,0.0005,0.25,0.157218679,0,0,82.65,0.0005,0.251841667,1,1,0.268,5.120596084,1508,46.61,552.8,25.28892,1.896116032
1590082798,232.022374,82.5,0.232129048,0.0005,0.25,0.156358986,0,0,82.62,0.0005,0.256420238,1,1,0.294,5.137250654,1621,45.24,523.4,26.3046,1.902762073
1590082799,233.023562,82.5,0.232091373,0.0005,0.25,0.156936331,0,0,82.67,0.0005,0.247261905,1,1,0.285,5.154781294,1442.8,46.94,525.2,26.23176,1.910099805
1590082800,234.022049,82.5,0.232838879,0.0005,0.25,0.157947458,0,0,82.57,0.0005,0.242683333,1,1,0.273,5.172696365,1576.4,48.6,514.2,25.6704,1.917081792
1590082801,235.021405,82.5,0.232013985,0.0005,0.25,0.157348212,0,0,82.59,0.0005,0.247252381,1,1,0.303,5.19053728,1510.2,42.96,510.8,24.76752,1.92414661
1590082802,236.02352,82.5,0.233165629,0.0005,0.25,0.156893924,0,0,82.63,0.0005,0.251841667,1,1,0.298,5.206098816,1447,45.36,517.8,24.12192,1.931332406
1590082803,237.022697,82.5,0.230699375,0.0005,0.25,0.158629285,0,0,82.57,0.0005,0.247233333,1,1,0.322,5.220308022,1617,47.92,493,26.235,1.937991631
1590082804,238.020681,82.5,0.230615993,0.0005,0.25,0.166317057,0,0,82.59,0.0005,0.210671429,1,1,0.32,5.234187811,1610.6,62.11,562.6,24.42336,1.945157638
1590082805,239.023403,82.5,0.231763675,0.0005,0.25,0.162007981,0,0,82.59,0.0005,0.256420238,1,1,0.299,5.249375927,1617.8,47.03,523.6,26.17536,1.952389246
1590082806,240.020666,82.5,0.231712314,0.0005,0.25,0.159903855,0,0,82.59,0.0005,0.256420238,1,1,0.306,5.26485616,1617.4,46.48,527.8,26.30016,1.959477689
1590082807,241.019179,82.5,0.233298562,0.0005,0.25,0.159914261,0,0,82.59,0.0005,0.251841667,1,1,0.311,5.280171436,1631.6,47.8,536,26.5848,1.966650954
1590082808,242.021261,82.5,0.231245111,0.0005,0.25,0.157782047,0,0,82.62,0.0005,0.24722381,1,1,0.302,5.294960688,1616.6,47.05,546,24.9882,1.973604088
1590082809,243.019588,82.5,0.231604425,0.0005,0.25,0.157375807,0,0,82.65,0.0005,0.238104762,1,1,0.307,5.310475242,1564.6,49.53,555.6,26.03676,1.980878675
1590082810,244.021601,82.5,0.232752104,0.0005,0.25,0.158389339,0,0,82.59,0.0005,0.251841667,1,1,0.302,5.326272561,1451.2,46.25,569.2,24.7998,1.988089115
1590082811,245.020534,82.5,0.230295068,0.0005,0.25,0.160291374,0,0,82.54,0.0005,0.247261905,1,1,0.308,5.341554872,1612.2,47.51,568.6,26.73972,1.995369479
1590082812,246.03014,82.5,0.232242783,0.0005,0.25,0.157857625,0,0,82.57,0.0005,0.251811905,1,1,0.305,5.356628829,1520.2,46.62,554.4,25.45464,2.002722565
1590082813,247.022456,82.5,0.230210962,0.0005,0.25,0.155445022,0,0,82.66,0.0005,0.247233333,1,1,0.289,5.371831738,1449.2,46.36,562,24.69072,2.009478192
1590082814,248.020502,82.5,0.233374543,0.0005,0.25,0.157129546,0,0,82.59,0.0005,0.247261905,1,1,0.282,5.39009054,1449.2,46.77,534.2,24.36204,2.016892237
1590082815,249.023483,82.5,0.22850741,0.0005,0.25,0.156948742,0,0,82.63,0.0005,0.251841667,1,1,0.296,5.407352111,1600.8,46.36,534.8,26.18352,2.024214223
1590082816,250.02219,82.5,0.229627609,0.0005,0.25,0.156091513,0,0,82.66,0.0005,0.251879762,1,1,0.288,5.422878426,1422.8,46.15,564,24.83316,2.030912992
1590082817,251.020636,82.5,0.230790117,0.0005,0.25,0.158269872,0,0,82.6,0.0005,0.238085714,1,1,0.268,5.442362334,1574.6,49.87,564,25.74492,2.038287488
1590082818,252.020256,82.5,0.231926819,0.0005,0.25,0.162427342,0,0,82.57,0.0005,0.251841667,1,1,0.26,5.46263944,1432.4,49.23,544.6,24.31476,2.045213725
1590082819,253.022394,82.5,0.231907568,0.0005,0.25,0.158040926,0,0,82.56,0.0005,0.256420238,1,1,0.255,5.484775787,1625.4,45.83,538.6,24.7872,2.052382005
1590082820,254.020567,82.5,0.229858635,0.0005,0.25,0.156654624,0,0,82.65,0.0005,0.251879762,1,1,0.254,5.506655136,1487.4,46.32,514.6,24.57984,2.059613304
1590082821,255.024519,82.5,0.229797905,0.0005,0.25,0.156255921,0,0,82.59,0.0005,0.242636905,1,1,0.243,5.532110145,1603.4,46.97,531.8,26.18604,2.066915822
1590082822,256.03244,82.5,0.230946616,0.0005,0.25,0.157059903,0,0,82.59,0.0005,0.247271429,1,1,0.254,5.555017603,1614.8,46.51,548.6,26.51892,2.074040662
1590082823,257.020291,82.5,0.229285652,0.0005,0.25,0.156956489,0,0,82.59,0.0005,0.256429762,1,1,0.263,5.574765905,1570.8,45.47,544.6,24.97632,2.080664229
1590082824,258.031864,82.5,0.230834269,0.0005,0.25,0.155546507,0,0,82.59,0.0005,0.247233333,1,1,0.249,5.597302118,1429.2,46.62,539.2,24.18024,2.087725638
1590082825,259.021332,82.5,0.230809452,0.0005,0.25,0.155381737,0,0,82.6,0.0005,0.247233333,1,1,0.264,5.619567174,1563.6,47.3,517.4,25.5396,2.095047126
1590082826,260.024614,82.5,0.231570757,0.0005,0.25,0.156974556,0,0,82.57,0.0005,0.251841667,1,1,0.253,5.639303252,1607.2,46.12,511.8,26.23092,2.101764939
1590082827,261.023501,82.5,0.230310314,0.0005,0.25,0.156518258,0,0,82.65,0.0005,0.256380952,1,1,0.263,5.660650172,1428.2,46.81,524,26.23584,2.108958011
1590082828,262.028607,82.5,0.230660785,0.0005,0.25,0.156283114,0,0,82.62,0.0005,0.242683333,1,1,0.287,5.678803181,1619.8,46.79,531,26.37108,2.116072902
1590082829,263.031598,82.5,0.229391591,0.0005,0.25,0.159320954,0,0,82.59,0.0005,0.247233333,1,1,0.281,5.697359107,1606.6,48.32,551.2,26.47344,2.123483496
1590082830,264.029342,82.5,0.232959461,0.0005,0.25,0.158971164,0,0,82.53,0.0005,0.25185119,1,1,0.286,5.714811855,1456,47.71,570.4,24.88932,2.130589842
1590082831,265.031554,82.5,0.22932622,0.0005,0.25,0.15548691,0,0,82.6,0.0005,0.260978571,1,1,0.274,5.733167197,1607.2,44.58,576,26.73336,2.137874799
1590082832,266.020362,82.5,0.229268501,0.0005,0.25,0.154079615,0,0,82.59,0.0005,0.251744048,1,1,0.277,5.752227483,1607.6,45.32,581,26.80704,2.144683327
1590082833,267.031701,82.5,0.229210728,0.0005,0.25,0.156965096,0,0,82.6,0.0005,0.242617857,1,1,0.338,5.768398131,1464.4,47.65,563.2,24.903,2.152094173
1590082834,268.018752,82.5,0.230331502,0.0005,0.25,0.157288748,0,0,82.59,0.0005,0.247261905,1,1,0.337,5.777793224,1563.8,46.12,603.2,27.0006,2.158839477
1590082835,269.025521,82.5,0.231076265,0.0005,0.25,0.15428717,0,0,82.6,0.0005,0.251811905,1,1,0.297,5.793378291,1538.4,44.73,556.4,25.31724,2.165972738
1590082836,270.031433,82.5,0.227029564,0.0005,0.25,0.155086739,0,0,82.59,0.0005,0.247166667,1,1,0.313,5.809323862,1414,46.55,567.6,24.3378,2.173394658
1590082837,271.019581,82.5,0.230181158,0.0005,0.25,0.15781441,0,0,82.6,0.0005,0.243355952,1,1,0.306,5.82400508,1577.4,48.9,-0.2,19.5132,2.179779149
1590082838,272.033351,82.5,0.228517506,0.0005,0.25,0.157601201,0,0,82.6,0.0005,0.251841667,1,1,0.299,5.840434637,1599.8,46.25,529,26.1006,2.187197135
1590082839,273.019574,82.5,0.22887162,0.0005,0.25,0.155653825,0,0,82.59,0.0005,0.256429762,1,1,0.296,5.855147223,1423.8,44.06,529.6,26.5698,2.193597667
1590082840,274.025265,82.5,0.22960328,0.0005,0.25,0.156883281,0,0,82.6,0.0005,0.242758333,1,1,0.291,5.871774772,1470,47.68,550,24.81216,2.198164888
1590082841,275.032568,82.5,0.228332958,0.0005,0.25,0.156952501,0,0,82.57,0.0005,0.247261905,1,1,0.285,5.889708174,1496.4,43.96,545.2,25.02672,2.205086631
1590082842,276.020305,82.5,0.228697074,0.0005,0.25,0.156871495,0,0,82.62,0.0005,0.251841667,1,1,0.295,5.906751925,1632.2,69.57,546.8,26.98284,2.211445686
1590082843,277.019155,82.5,0.229872156,0.0005,0.25,0.154303529,0,0,82.55,0.0005,0.256420238,1,1,0.3,5.922628689,1553.4,70.08,528.6,25.82496,2.218414103
1590082844,278.021339,82.5,0.228599985,0.0005,0.25,0.156419149,0,0,82.59,0.0005,0.242711905,1,1,0.288,5.93961152,1462.8,46.24,539,24.57648,2.224701344
1590082845,279.021431,82.5,0.22974213,0.0005,0.25,0.16009243,0,0,82.63,0.0005,0.242654762,1,1,0.297,5.95521574,1602.2,75.09,542.4,26.63628,2.231031801
1590082846,280.022409,82.5,0.228075292,0.0005,0.25,0.160085376,0,0,82.57,0.0005,0.253009524,1,1,0.305,5.970807299,1599.4,46.59,551,24.05556,2.237464948
1590082847,281.024489,82.5,0.227987997,0.0005,0.25,0.156201274,0,0,82.63,0.0005,0.257052381,1,1,0.289,5.987577246,1479,45.27,526.4,24.60804,2.24465608
1590082848,282.020194,82.5,0.229161432,0.0005,0.25,0.157304252,0,0,82.68,0.0005,0.241567857,1,1,0.294,6.004206007,1604.2,75.61,522.6,19.83444,2.251189892
1590082849,283.025563,82.5,0.2278778,0.0005,0.25,0.157996243,0,0,82.66,0.0005,0.247261905,1,1,0.323,6.019799658,1595.4,47.3,523.2,25.9908,2.25347918
1590082850,284.019641,82.5,0.226998125,0.0005,0.25,0.156505497,0,0,82.6,0.0005,0.251841667,1,1,0.304,6.033651266,1596,-179.69,559.4,24.98808,2.260050749
1590082851,285.02161,82.5,0.227724057,0.0005,0.25,0.155228823,0,0,82.6,0.0005,0.251841667,1,1,0.316,6.048471958,1564,-209.22,574,23.14536,2.267137796
1590082852,286.022617,82.5,0.227640769,0.0005,0.25,0.157441746,0,0,82.62,0.0005,0.242683333,1,1,0.308,6.062961013,1518.6,47.43,565,25.57236,2.274411569
1590082853,287.018546,82.5,0.226348351,0.0005,0.25,0.158188319,0,0,82.66,0.0005,0.247261905,1,1,0.327,6.077658968,1462.6,47.06,554.2,24.76632,2.281021637
1590082854,288.026656,82.5,0.226306561,0.0005,0.25,0.157622109,0,0,82.56,0.0005,0.251841667,1,1,0.326,6.090513536,1585.6,45.95,559.4,26.2914,2.285526265
1590082855,289.020604,82.5,0.225812336,0.0005,0.25,0.156343689,0,0,82.62,0.0005,0.24722381,1,1,0.315,6.104054385,1400.2,46.67,569.4,23.33904,2.292197214
