Time (sec),Run Time (sec),Heater Set (C),Heater Duty (0-1),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Spool Duty (0-1),Wind B-F Speed (PPS),Filament Diameter Set (mm),Heater Actual (C),Filament Feed Rate Actual (RPS),Spool Wind Rate Actual (RPS),Wind Direction (R/L),Wind Count (#),Filament Diameter Actual (mm),Total Fiber Produced (m),Heater Current (mA),Spool DC Motor Current (mA),Stepper and 12V Current (mA),Total Power (W),Total Energy Used (Wh)
1590081818,10.9992733,77.5,0.301972664,0.0005,0.25,0.153197148,0,0,75.08,0.0005,0.25185119,1,1,0.39,0.977057677,1867.4,45.71,520.8,29.20692,0.18132141
1590081819,11.9998221,77.5,0.300874911,0.0005,0.25,0.150620522,0,0,75.12,0.0005,0.256390476,1,1,0.132,1.011114182,2000.8,44.68,519.8,30.78336,0.190101164
1590081820,12.9993172,77.5,0.300328804,0.0005,0.25,0.152827739,0,0,75.12,0.0005,0.247309524,1,1,0,1.011114182,1978.4,47.02,534.6,31.02744,0.198132077
1590081821,14.0003364,77.5,0.302018803,0.0005,0.25,0.154841349,0,0,75.11,0.0005,0.242683333,1,1,0.244,1.027517988,2078.4,47.7,512.6,31.6644,0.207126225
1590081822,14.99827,77.5,0.302127933,0.0005,0.25,0.15493925,0,0,75.17,0.0005,0.251841667,1,1,0.307,1.036558232,2090.4,46.02,506,31.70904,0.215632927
1590081823,16.000324,77.5,0.30223132,0.0005,0.25,0.15252421,0,0,75.17,0.0005,0.251841667,1,1,0,1.036558232,1897.2,44.61,524,29.58972,0.22440878
1590081824,17.005132,77.5,0.300709441,0.0005,0.25,0.153592596,0,0,75.16,0.0005,0.247166667,1,1,0,1.036558232,1859.6,47.02,522.2,29.14584,0.232908502
1590081825,17.9984074,77.5,0.301971525,0.0005,0.25,0.153718999,0,0,75.24,0.0005,0.247261905,1,1,0,1.036558232,2056.6,46.51,533,31.63332,0.24145673
1590081826,19.0000732,77.5,0.300579258,0.0005,0.25,0.152390228,0,0,75.27,0.0005,0.251830952,1,1,0,1.036558232,2075.4,45.08,521.4,31.70256,0.249935414
1590081827,20.0009365,77.5,0.300957002,0.0005,0.25,0.151252859,0,0,75.37,0.0005,0.2473,1,1,0,1.036558232,2074.2,45.66,536.4,31.64976,0.257916841
1590081828,21.0003207,77.5,0.300939859,0.0005,0.25,0.15412248,0,0,75.4,0.0005,0.247290476,1,1,0,1.036558232,1997,74.95,539.8,31.341,0.266529197
1590081829,22.0002964,77.5,0.300075027,0.0005,0.25,0.15541594,0,0,75.42,0.0005,0.251811905,1,1,0,1.036558232,1906.6,46.16,555.8,30.10272,0.275289803
1590081830,22.9982905,77.5,0.297204801,0.0005,0.25,0.153254996,0,0,75.5,0.0005,0.251841667,1,1,0,1.036558232,1886.8,45.07,570.2,30.02484,0.283406424
1590081831,23.9991767,77.5,0.295858045,0.0005,0.25,0.153690824,0,0,75.55,0.0005,0.256439286,1,1,0,1.036558232,2001.6,45.2,551.2,31.176,0.291900099
1590081832,25.0012798,77.5,0.300422058,0.0005,0.25,0.155300918,0,0,75.53,0.0005,0.250339286,1,1,0,1.036558232,1946,75.2,545.8,30.804,0.300405424
1590081833,25.9982946,77.5,0.295470398,0.0005,0.25,0.154998692,0,0,75.57,0.0005,0.251879762,1,1,0,1.036558232,1956,46.57,565.2,30.81324,0.308373844
1590081834,27.0020304,77.5,0.293293094,0.0005,0.25,0.154143375,0,0,75.68,0.0005,0.251744048,1,1,0,1.036558232,2007.2,45.33,548.8,31.21596,0.317204425
1590081835,28.0056427,77.5,0.292667593,0.0005,0.25,0.15328825,0,0,75.7,0.0005,0.247261905,1,1,0,1.036558232,2022.6,45.97,537.8,31.27644,0.325702182
1590081836,29.0022287,77.5,0.293245259,0.0005,0.25,0.15430268,0,0,75.83,0.0005,0.247290476,1,1,0,1.036558232,2021,46.7,546.2,31.3668,0.334244614
1590081837,30.002322,77.5,0.291352709,0.0005,0.25,0.154811256,0,0,75.8,0.0005,0.251841667,1,1,0,1.036558232,1996.8,46.18,506.2,30.59016,0.342509946
1590081838,31.0000792,77.5,0.288198259,0.0005,0.25,0.158128796,0,0,75.88,0.0005,0.238104762,1,1,0,1.036558232,1982.6,50,527.2,30.5412,0.350243672
1590081839,31.9979203,77.5,0.285885158,0.0005,0.25,0.162556991,0,0,75.93,0.0005,0.242683333,1,1,0,1.036558232,1975.6,51.83,518.4,30.54996,0.358802525
1590081840,33.0119421,77.5,0.287119222,0.0005,0.25,0.161777517,0,0,76.04,0.0005,0.261009524,1,1,0,1.036558232,1792.4,47.65,529.2,28.431,0.36708427
1590081841,34.0011547,77.5,0.284336313,0.0005,0.25,0.156432267,0,0,76.05,0.0005,0.25185119,1,1,0,1.036558232,1775.2,45.57,490.8,27.73884,0.375426997
1590081842,34.9990065,77.5,0.281493509,0.0005,0.25,0.155376146,0,0,76.11,0.0005,0.247214286,1,1,0,1.036558232,1891.2,45.88,522.6,29.607,0.383021695
1590081843,36.0073554,77.5,0.285896615,0.0005,0.25,0.152668382,0,0,76.2,0.0005,0.26099881,1,1,0,1.036558232,1859.2,43.78,527,29.31816,0.391275667
1590081844,37.0001037,77.5,0.281808523,0.0005,0.25,0.157669725,0,0,76.27,0.0005,0.22435,1,1,0,1.036558232,1953.8,53.66,531.2,30.46392,0.399710717
1590081845,38.0102026,77.5,0.278091143,0.0005,0.25,0.158840854,0,0,76.2,0.0005,0.256469048,1,1,0,1.036558232,1741.2,45.64,514.6,27.61728,0.407853939
1590081846,38.9982924,77.5,0.278364165,0.0005,0.25,0.155624115,0,0,76.32,0.0005,0.251841667,1,1,0,1.036558232,1712.8,46.53,516.6,27.31116,0.415861155
1590081847,39.9973798,77.5,0.276607901,0.0005,0.25,0.159912902,0,0,76.32,0.0005,0.238077381,1,1,0,1.036558232,1783.6,51.23,527.2,28.34436,0.423968445
1590081848,41.0032523,77.5,0.27522048,0.0005,0.25,0.156986998,0,0,76.39,0.0005,0.251841667,1,1,0,1.036558232,1913.4,46.1,580.6,30.4812,0.431388553
1590081849,42.0112646,77.5,0.273512547,0.0005,0.25,0.156118703,0,0,76.55,0.0005,0.247261905,1,1,0,1.036558232,1681.4,46.22,516,30.04932,0.43964638
1590081850,42.9992435,77.5,0.269635513,0.0005,0.25,0.156459918,0,0,76.53,0.0005,0.242683333,1,1,0,1.036558232,1824.2,47.47,555.2,29.12244,0.447718449
1590081851,44.005317,77.5,0.26975214,0.0005,0.25,0.155870432,0,0,76.58,0.0005,0.256420238,1,1,0,1.036558232,1689.8,46.25,548.8,27.4182,0.455692031
1590081852,45.0059888,77.5,0.267021127,0.0005,0.25,0.158315095,0,0,76.61,0.0005,0.238104762,1,1,0,1.036558232,1845.4,49.12,570.6,29.58144,0.463780535
1590081853,46.0013008,77.5,0.265466589,0.0005,0.25,0.156559074,0,0,76.62,0.0005,0.251811905,1,1,0,1.036558232,1794.2,46.67,538.4,28.28052,0.471194387
1590081854,46.9993086,77.5,0.264690483,0.0005,0.25,0.155981112,0,0,76.72,0.0005,0.251841667,1,1,0,1.036558232,1646.6,47.89,546.2,26.88828,0.479113686
1590081855,48.0002964,77.5,0.261675997,0.0005,0.25,0.157450868,0,0,76.71,0.0005,0.26099881,1,1,0,1.036558232,1818,45.84,516.4,28.56288,0.487028469
1590081856,48.9982302,77.5,0.260475838,0.0005,0.25,0.155103952,0,0,76.84,0.0005,0.251841667,1,1,0,1.036558232,1699,45.05,546.4,27.4854,0.494867507
1590081857,50.0042939,77.5,0.254770347,0.0005,0.25,0.155613407,0,0,76.98,0.0005,0.247261905,1,1,0,1.036558232,1772,46.64,529,28.17168,0.502576182
1590081858,51.0097873,77.5,0.256661942,0.0005,0.25,0.155018077,0,0,76.95,0.0005,0.251841667,1,1,0,1.036558232,1730.8,45.95,520.8,27.5706,0.510343467
1590081859,52.0001049,77.5,0.252932945,0.0005,0.25,0.154863607,0,0,76.98,0.0005,0.256420238,1,1,0,1.036558232,1752.8,45.95,519.8,26.55108,0.517402572
1590081860,53.0103054,77.5,0.256006249,0.0005,0.25,0.153988365,0,0,77.02,0.0005,0.251811905,1,1,0,1.036558232,1718.2,45.09,520.4,26.37372,0.524932848
1590081861,54.0109365,77.5,0.250913867,0.0005,0.25,0.15691424,0,0,77.17,0.0005,0.247261905,1,1,0,1.036558232,1678.4,47.68,507.6,27.74472,0.532524114
1590081862,55.0062149,77.5,0.252317054,0.0005,0.25,0.15816339,0,0,77.13,0.0005,0.247261905,1,1,0,1.036558232,1631,47.58,499.2,26.13336,0.53998848
1590081863,56.0112388,77.5,0.248093781,0.0005,0.25,0.154955046,0,0,77.22,0.0005,0.255996429,1,1,0,1.036558232,1534.4,44.65,505.2,25.011,0.547560115
1590081864,56.9991813,77.5,0.247856718,0.0005,0.25,0.154563562,0,0,77.26,0.0005,0.251821429,1,1,0,1.036558232,1600.2,45.16,543.4,27.5526,0.554524672
1590081865,58.0011487,77.5,0.243973115,0.0005,0.25,0.157454247,0,0,77.27,0.0005,0.24722381,1,1,0,1.036558232,1617.2,47.74,510.2,26.10168,0.561885318
1590081866,59.0001779,77.5,0.243678324,0.0005,0.25,0.15709988,0,0,77.31,0.0005,0.247261905,1,1,0,1.036558232,1574.6,47.57,518.4,25.68684,0.569148225
1590081867,60.0017848,77.5,0.242925082,0.0005,0.25,0.15411298,0,0,77.38,0.0005,0.256420238,1,1,0,1.036558232,1688.6,45.12,531.6,27.18384,0.576545721
1590081868,60.9992838,77.5,0.238576712,0.0005,0.25,0.156327198,0,0,77.49,0.0005,0.24717619,1,1,0,1.036558232,1668.6,45.85,537,27.0174,0.584069466
1590081869,62.0022299,77.5,0.23739873,0.0005,0.25,0.158777797,0,0,77.5,0.0005,0.242739286,1,1,0,1.036558232,1603.4,48.19,544,26.69796,0.590912287
1590081870,63.0033498,77.5,0.2353962,0.0005,0.25,0.156560471,0,0,77.49,0.0005,0.242683333,1,1,0,1.036558232,1549,49.1,557.2,26.96556,0.598323729
1590081871,63.9993076,77.5,0.234990677,0.0005,0.25,0.16457551,0,0,77.59,0.0005,0.26099881,1,1,0,1.036558232,1635.4,45.91,523.6,26.45892,0.605708261
1590081872,64.9995801,77.5,0.23255859,0.0005,0.25,0.157973927,0,0,77.59,0.0005,0.251841667,1,1,0,1.036558232,1566.6,46.43,549.6,25.95156,0.612940793
1590081873,66.0003257,77.5,0.230519969,0.0005,0.25,0.158561377,0,0,77.65,0.0005,0.247233333,1,1,0,1.036558232,1612,48.46,581.4,26.90232,0.620396351
1590081874,67.013299,77.5,0.229231908,0.0005,0.25,0.15841682,0,0,77.73,0.0005,0.251841667,1,1,0,1.036558232,1601,46.87,564.8,26.55204,0.627497184
1590081875,68.0152497,77.5,0.227918443,0.0005,0.25,0.154934062,0,0,77.77,0.0005,0.251841667,1,1,0,1.036558232,1595.2,45.38,555.2,26.34936,0.634628631
1590081876,69.0232446,77.5,0.224981089,0.0005,0.25,0.155426385,0,0,77.86,0.0005,0.247309524,1,1,0,1.036558232,1471,46.79,545.6,24.76068,0.641797677
1590081877,70.0162723,77.5,0.222408144,0.0005,0.25,0.159079027,0,0,77.81,0.0005,0.238104762,1,1,0,1.036558232,1554.8,48.15,533.4,25.6362,0.648256906
1590081878,71.0140884,77.5,0.219814875,0.0005,0.25,0.156132434,0,0,77.89,0.0005,0.251841667,1,1,0,1.036558232,1563.4,46.61,499.6,25.31532,0.655304743
1590081879,72.0152559,77.5,0.220516973,0.0005,0.25,0.154573797,0,0,77.87,0.0005,0.251841667,1,1,0,1.036558232,1405.8,45.2,498.4,23.3928,0.66216234
1590081880,73.0133939,77.5,0.219096829,0.0005,0.25,0.155586635,0,0,77.93,0.0005,0.242664286,1,1,0,1.036558232,1540.4,46.62,515.6,25.23144,0.669018163
1590081881,74.0173268,77.5,0.217669528,0.0005,0.25,0.158000422,0,0,77.84,0.0005,0.247261905,1,1,0,1.036558232,1351.4,47.32,543.8,23.31024,0.675852863
1590081882,75.0143697,77.5,0.216621791,0.0005,0.25,0.156208063,0,0,78,0.0005,0.256420238,1,1,0,1.036558232,1454,45.87,512.6,23.64264,0.682148715
1590081883,76.0140438,77.5,0.215579198,0.0005,0.25,0.153243192,0,0,77.95,0.0005,0.251841667,1,1,0,1.036558232,1457.2,45.15,511.6,24.1674,0.689046564
1590081884,77.01439,77.5,0.214117684,0.0005,0.25,0.155452725,0,0,78,0.0005,0.247261905,1,1,0,1.036558232,1515.2,47.38,510.6,24.87816,0.695675591
1590081885,78.0152895,77.5,0.212771957,0.0005,0.25,0.15553998,0,0,78.09,0.0005,0.251841667,1,1,0,1.036558232,1492,46.72,506,24.53664,0.702453191
1590081886,79.0163262,77.5,0.21247451,0.0005,0.25,0.152957563,0,0,78.09,0.0005,0.251841667,1,1,0,1.036558232,1481.4,44.72,514.2,24.48384,0.709091638
1590081887,80.0132067,77.5,0.208541386,0.0005,0.25,0.152087901,0,0,78.12,0.0005,0.247252381,1,1,0,1.036558232,1469.6,44.81,520.8,24.21072,0.715305702
1590081888,81.015233,77.5,0.204999492,0.0005,0.25,0.153827539,0,0,78.14,0.0005,0.247261905,1,1,0,1.036558232,1437.6,47.11,523.8,22.3572,0.722079646
1590081889,82.0140843,77.5,0.206636028,0.0005,0.25,0.154395738,0,0,78.17,0.0005,0.247233333,1,1,0,1.036558232,1454.8,46.89,542.8,24.53388,0.728646507
1590081890,83.0212076,77.5,0.208701583,0.0005,0.25,0.153791516,0,0,78.09,0.0005,0.251841667,1,1,0,1.036558232,1315.2,45.91,554.2,22.98372,0.735215512
1590081891,84.0142231,77.5,0.204109086,0.0005,0.25,0.154535554,0,0,78.18,0.0005,0.247233333,1,1,0,1.036558232,1434.2,45.5,573.6,24.6396,0.741914906
1590081892,85.0140381,77.5,0.205730705,0.0005,0.25,0.156518397,0,0,78.2,0.0005,0.251434524,1,1,0,1.036558232,1286.8,46.3,550.8,22.6068,0.748580511
1590081893,86.0144339,77.5,0.20333172,0.0005,0.25,0.15711273,0,0,78.21,0.0005,0.251841667,1,1,0,1.036558232,1269,45.57,542.6,22.28604,0.755132508
1590081894,87.0140874,77.5,0.202963614,0.0005,0.25,0.155068807,0,0,78.23,0.0005,0.251879762,1,1,0,1.036558232,1431.8,45.47,546.4,24.70104,0.761290819
1590081895,88.0143101,77.5,0.201375746,0.0005,0.25,0.155346486,0,0,78.23,0.0005,0.2473,1,1,0,1.036558232,1417.4,45.14,520.4,24.10776,0.76780365
1590081896,89.0133042,77.5,0.20017061,0.0005,0.25,0.157047512,0,0,78.25,0.0005,0.247261905,1,1,0,1.036558232,1285.8,47.16,552.4,22.62432,0.774254773
1590081897,90.0148444,77.5,0.198755462,0.0005,0.25,0.156446395,0,0,78.28,0.0005,0.256007143,1,1,0,1.036558232,1398.8,46,532.2,23.724,0.780883603
1590081898,91.0162287,77.5,0.197123086,0.0005,0.25,0.154851914,0,0,78.32,0.0005,0.247261905,1,1,0,1.036558232,1234,47.02,495.6,21.31944,0.787254882
1590081899,92.0221171,77.5,0.199109251,0.0005,0.25,0.154693274,0,0,78.3,0.0005,0.251841667,1,1,0,1.036558232,1389.4,45.78,523.2,23.50056,0.793678386
1590081900,93.0168855,77.5,0.19788788,0.0005,0.25,0.154269247,0,0,78.31,0.0005,0.25185119,1,1,1.751,1.043408994,1386.4,46.02,507.2,23.27544,0.800068396
1590081901,94.0150075,77.5,0.199087593,0.0005,0.25,0.15483909,0,0,78.31,0.0005,0.251811905,1,1,7.755,1.043894517,1397.2,45.75,519,23.5434,0.806044964
1590081902,95.0130336,77.5,0.195452314,0.0005,0.25,0.155139518,0,0,78.31,0.0005,0.251811905,1,1,21.05,1.043929451,1309.2,46.57,534,22.67724,0.812419861
1590081903,96.0151467,77.5,0.196043398,0.0005,0.25,0.154542247,0,0,78.3,0.0005,0.251841667,1,1,16.919,1.043932952,1379,45.08,533.2,23.48736,0.818739461
1590081904,97.0141849,77.5,0.193615919,0.0005,0.25,0.154374505,0,0,78.28,0.0005,0.247261905,1,1,0,1.049783227,1368.4,45.66,507.8,23.06232,0.825108978
1590081905,98.0139902,77.5,0.194763038,0.0005,0.25,0.153228651,0,0,78.32,0.0005,0.251841667,1,1,0,1.054983466,1368.2,46.19,514.2,23.14308,0.831439112
1590081906,99.0152984,77.5,0.193525737,0.0005,0.25,0.15472962,0,0,78.37,0.0005,0.242683333,1,1,6.728,1.054989713,1361,45.98,504.8,22.94136,0.837298586
1590081907,100.0252259,77.5,0.194704527,0.0005,0.25,0.154310468,0,0,78.29,0.0005,0.247166667,1,1,0,1.055160819,1378.6,45.86,530,23.45352,0.843766928
1590081908,101.0152321,77.5,0.193452703,0.0005,0.25,0.154640655,0,0,78.3,0.0005,0.256420238,1,1,0,1.055160819,1340,44.42,544.8,23.15064,0.84997128
1590081909,102.021601,77.5,0.191620977,0.0005,0.25,0.1556613,0,0,78.3,0.0005,0.251841667,1,1,0.368,1.059760889,1359.6,46.52,519.6,23.10864,0.856352261
1590081910,103.0143924,77.5,0.19562132,0.0005,0.25,0.156363885,0,0,78.28,0.0005,0.242683333,1,1,0.333,1.071106074,1313.2,46.95,561.2,23.0562,0.862764155
1590081911,104.0253506,77.5,0.191971622,0.0005,0.25,0.154581566,0,0,78.27,0.0005,0.251811905,1,1,0,1.071106074,1357.8,45.83,543.6,22.35936,0.868781081
1590081912,105.013303,77.5,0.191936685,0.0005,0.25,0.155143433,0,0,78.3,0.0005,0.251841667,1,1,0,1.071106074,1356.2,45.68,555.4,23.48736,0.875296336
1590081913,106.0272763,77.5,0.192331308,0.0005,0.25,0.155399128,0,0,78.29,0.0005,0.247261905,1,1,0,1.071106074,1325.4,46,553.2,23.0952,0.881795835
1590081914,107.0254095,77.5,0.193111951,0.0005,0.25,0.15638687,0,0,78.34,0.0005,0.247271429,1,1,0,1.071106074,1230.2,47.04,544.2,21.85728,0.888204772
1590081915,108.0238397,77.5,0.191697478,0.0005,0.25,0.15577734,0,0,78.26,0.0005,0.256420238,1,1,0,1.071106074,1352.8,43.85,542.6,22.50744,0.894001932
1590081916,109.0271611,77.5,0.191684713,0.0005,0.25,0.155591481,0,0,78.34,0.0005,0.25185119,1,1,0,1.071106074,1253.2,45.44,535.6,21.2988,0.900408734
1590081917,110.0151224,77.5,0.190452947,0.0005,0.25,0.155919175,0,0,78.31,0.0005,0.247261905,1,1,0,1.071106074,1225.2,46.96,519.2,21.49632,0.906679108
1590081918,111.0248349,77.5,0.191642294,0.0005,0.25,0.156033105,0,0,78.27,0.0005,0.247261905,1,1,0,1.071106074,1357.6,46.37,504.6,22.90284,0.912871323
1590081919,112.0193038,77.5,0.191235187,0.0005,0.25,0.154422096,0,0,78.25,0.0005,0.256420238,1,1,0,1.071106074,1348.2,44.33,515.4,22.89516,0.91911104
1590081920,113.0242133,77.5,0.190012243,0.0005,0.25,0.154759137,0,0,78.28,0.0005,0.251715476,1,1,0,1.071106074,1194,45.07,504.4,22.94844,0.924765784
1590081921,114.0274279,77.5,0.193424606,0.0005,0.25,0.157656583,0,0,78.23,0.0005,0.242692857,1,1,0,1.071106074,1365.8,47.43,530.2,22.98096,0.931189342
1590081922,115.0183444,77.5,0.192230913,0.0005,0.25,0.157299205,0,0,78.28,0.0005,0.251841667,1,1,0,1.071106074,1203.6,46.89,533.8,21.41148,0.937343081
1590081923,116.0183682,77.5,0.189441119,0.0005,0.25,0.155234419,0,0,78.25,0.0005,0.2564,1,1,0,1.071106074,1338.6,44.65,516.8,22.8006,0.943562137
1590081924,117.0133193,77.5,0.191031772,0.0005,0.25,0.154569432,0,0,78.2,0.0005,0.251870238,1,1,0,1.071106074,1248.6,46.35,526.4,21.8562,0.949903954
1590081925,118.0153534,77.5,0.191851328,0.0005,0.25,0.156800932,0,0,78.23,0.0005,0.247261905,1,1,0,1.071106074,1358.6,47.45,514,21.72312,0.955781213
1590081926,119.0252964,77.5,0.190259717,0.0005,0.25,0.155726987,0,0,78.18,0.0005,0.251841667,1,1,0,1.071106074,1345.2,47.35,513.4,22.71504,0.962122976
1590081927,120.0143008,77.5,0.190473319,0.0005,0.25,0.152977869,0,0,78.15,0.0005,0.256429762,1,1,0,1.071106074,1342,44.02,531.6,22.70316,0.968399533
1590081928,121.0150506,77.5,0.188087306,0.0005,0.25,0.153727148,0,0,78.14,0.0005,0.247261905,1,1,0,1.071106074,1328.2,46.19,525.2,22.79508,0.974627015
1590081929,122.0253377,77.5,0.189706978,0.0005,0.25,0.156167198,0,0,78.12,0.0005,0.247233333,1,1,0,1.071106074,1267.4,46.97,536.6,22.21164,0.980827707
1590081930,123.0145278,77.5,0.192549979,0.0005,0.25,0.156269083,0,0,78.12,0.0005,0.251811905,1,1,0,1.071106074,1211.4,46.08,533.6,21.49296,0.987338918
1590081931,124.0175283,77.5,0.19099337,0.0005,0.25,0.153265148,0,0,78.2,0.0005,0.256439286,1,1,0,1.071106074,1351.8,43.68,558.8,23.55192,0.993173785
1590081932,125.0184209,77.5,0.1910458,0.0005,0.25,0.153125437,0,0,78.16,0.0005,0.242654762,1,1,0,1.071106074,1249.6,45.66,570,21.80604,0.999490234
1590081933,126.0203581,77.5,0.191675539,0.0005,0.25,0.156749975,0,0,78.12,0.0005,0.247290476,1,1,0,1.071106074,1359.8,47.7,532,23.44356,1.005859594
1590081934,127.0143394,77.5,0.190130302,0.0005,0.25,0.154962359,0,0,78.12,0.0005,0.256420238,1,1,0,1.071106074,1346.6,45.87,544.4,23.24244,1.012251521
1590081935,128.0161285,77.5,0.190182494,0.0005,0.25,0.151224001,0,0,78.05,0.0005,0.251811905,1,1,0,1.071106074,1343.6,43.84,527,22.97328,1.018698689
1590081936,129.0143096,77.5,0.191050197,0.0005,0.25,0.153917486,0,0,78.09,0.0005,0.247261905,1,1,0.301,1.074820103,1330,47.35,550.2,21.65016,1.024552842
1590081937,130.0142443,77.5,0.190325246,0.0005,0.25,0.154722704,0,0,78.06,0.0005,0.247261905,1,1,0.31,1.090836623,1214.8,47.48,518.2,22.38384,1.030770358
1590081938,131.0149839,77.5,0.194436136,0.0005,0.25,0.15364223,0,0,78.01,0.0005,0.251841667,1,1,0.332,1.103917581,1361,44.57,532.8,23.26044,1.036970917
1590081939,132.0135043,77.5,0.192282205,0.0005,0.25,0.152250485,0,0,78.09,0.0005,0.25185119,1,1,0.327,1.117238155,1204.8,44.28,498,20.96496,1.043136605
1590081940,133.0151281,77.5,0.190792819,0.0005,0.25,0.155879647,0,0,78.09,0.0005,0.242683333,1,1,0.336,1.130729182,1196,46.74,502.4,20.94168,1.049665635
1590081941,134.0173302,77.5,0.19369856,0.0005,0.25,0.157884042,0,0,78,0.0005,0.251841667,1,1,0.337,1.143371381,1327.8,47.29,546,23.05308,1.055881516
1590081942,135.0173275,77.5,0.195033453,0.0005,0.25,0.156130111,0,0,77.95,0.0005,0.25185119,1,1,0.353,1.155459848,1374.6,45.37,488.6,22.90284,1.062205337
1590081943,136.015238,77.5,0.194763709,0.0005,0.25,0.154102565,0,0,77.97,0.0005,0.251841667,1,1,0.348,1.166305734,1277,45.06,540.8,21.43824,1.067902467
1590081944,137.0128574,77.5,0.195303654,0.0005,0.25,0.157879966,0,0,77.95,0.0005,0.242683333,1,1,0.342,1.1782106,1359.4,47.52,506.4,22.95984,1.074169102
1590081945,138.0133252,77.5,0.193971504,0.0005,0.25,0.157982408,0,0,77.89,0.0005,0.251434524,1,1,0.34,1.190673529,1367.6,46.25,515.8,23.1558,1.080492685
1590081946,139.0152972,77.5,0.196929747,0.0005,0.25,0.156659858,0,0,77.93,0.0005,0.251841667,1,1,0.346,1.202783724,1303.2,45.89,517.8,22.40268,1.086915597
1590081947,140.0226676,77.5,0.195497171,0.0005,0.25,0.154367375,0,0,77.97,0.0005,0.251811905,1,1,0.352,1.214897139,1372.6,44.83,521.4,23.26596,1.093327823
1590081948,141.0132401,77.5,0.194454795,0.0005,0.25,0.155831862,0,0,77.95,0.0005,0.247261905,1,1,0.35,1.226586109,1368.2,46.87,516,23.17284,1.099720885
1590081949,142.0151241,77.5,0.196635576,0.0005,0.25,0.155243198,0,0,77.89,0.0005,0.251841667,1,1,0.349,1.237311469,1389,46.42,538.2,23.68344,1.105664955
1590081950,143.0149777,77.5,0.194809991,0.0005,0.25,0.154386318,0,0,77.93,0.0005,0.251841667,1,1,0.348,1.248703287,1234.8,46.73,553.8,22.02396,1.112168677
1590081951,144.0171185,77.5,0.195904018,0.0005,0.25,0.153521632,0,0,77.93,0.0005,0.247233333,1,1,0.36,1.259847298,1343.8,45.29,553.4,23.30988,1.118660552
1590081952,145.0130434,77.5,0.196872255,0.0005,0.25,0.154089359,0,0,77.84,0.0005,0.247261905,1,1,0.358,1.27099102,1254.2,46.55,568.4,22.4298,1.125016887
1590081953,146.0140686,77.5,0.196667183,0.0005,0.25,0.154341589,0,0,77.89,0.0005,0.251821429,1,1,0.359,1.281970414,1237.2,45.68,547.8,21.96816,1.131421661
1590081954,147.0171318,77.5,0.196471736,0.0005,0.25,0.153478381,0,0,77.86,0.0005,0.25185119,1,1,0.272,1.294130984,1391.2,44.87,529.2,22.14996,1.137425667
1590081955,148.0154204,77.5,0.197893671,0.0005,0.25,0.15378555,0,0,77.84,0.0005,0.247261905,1,1,0.258,1.326838806,1387,45.98,520.6,23.44296,1.14405849
